GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.749374,-1.674284,145.03,16.51,4,341.88,22 / 23,2583620,2019-11-06 11:24:50:963,3.4503,-0.636,9.6986,-0.0713,-0.0673,9.8061,-0.1042,0.0577,-0.0863,-10.94,-37.06,-6.37,106.43,-80.97,18.52
52.749374,-1.674284,145.03,16.51,4,341.88,22 / 23,2583720,2019-11-06 11:24:51:063,1.689,-0.7608,9.3963,-0.0254,0.0477,9.8065,-0.0213,-0.1339,0.2351,-11.25,-37,-6.75,106.43,-80.97,18.52
52.749374,-1.674284,145.03,16.51,4,341.88,22 / 23,2583820,2019-11-06 11:24:51:163,2.5946,5.5741,8.013,0.0181,0.0667,9.8064,-0.1496,-0.49,0.2763,-10.31,-36.25,-6.87,103.91,-80.75,19.92
52.749374,-1.674284,145.03,16.51,4,341.88,22 / 23,2583920,2019-11-06 11:24:51:263,-0.4126,3.3233,9.3564,-0.0131,0.0552,9.8064,-0.0712,0.0259,-0.0408,-10.31,-36.44,-6.44,109.32,-80.59,21.72
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584020,2019-11-06 11:24:51:363,-0.667,-1.6195,10.2026,0.007,-0.0126,9.8066,0.1126,0.0899,0.0041,-10.12,-36.31,-7,109.32,-80.59,21.72
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584119,2019-11-06 11:24:51:462,1.5132,-0.3851,9.9932,0.0838,0.0028,9.8063,0.0254,0.0605,-0.0535,-10.44,-37,-5.87,109.7,-80.66,21.38
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584220,2019-11-06 11:24:51:563,2.7313,0.0224,9.428,0.0959,0.0014,9.8061,-0.0007,0.0175,0.1079,-10.56,-36.37,-6.62,104.51,-81.18,22.66
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584319,2019-11-06 11:24:51:662,0.2516,2.5841,9.5365,-0.0521,0.0115,9.8065,-0.0469,-0.1163,0.287,-10.87,-36.69,-6.06,110.16,-80.87,22.59
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584420,2019-11-06 11:24:51:763,2.2958,0.3694,9.4419,-0.0174,0.0209,9.8065,-0.0131,-0.0661,-0.1237,-10.56,-36.25,-6.56,110.16,-80.87,22.59
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584520,2019-11-06 11:24:51:863,-0.2023,-0.2276,9.5231,-0.0198,0.007,9.8065,-0.0246,0.034,0.1796,-10.06,-36.81,-6.25,110.78,-80.73,23.09
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584620,2019-11-06 11:24:51:963,-0.4278,-0.3639,10.0669,-0.011,-0.0003,9.8066,0.0557,0.0472,-0.1254,-9.87,-36.69,-5.69,110.82,-80.67,22.93
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584720,2019-11-06 11:24:52:063,1.7749,0.8536,9.6588,-0.0077,0.0039,9.8066,-0.0075,0.2846,-0.1613,-10.06,-36.5,-5.87,110.82,-80.67,22.93
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584820,2019-11-06 11:24:52:163,3.7067,-1.0896,9.5379,-0.0128,0.0328,9.8065,-0.1834,0.138,0.0149,-9.56,-36.56,-6.44,110.27,-80.62,22.97
52.749516,-1.674365,144.99,16.84,4,337.67,22 / 23,2584920,2019-11-06 11:24:52:263,3.1855,0.4519,10.183,-0.0044,-0.0233,9.8065,0.0328,-0.0261,0.0729,-9.5,-36.81,-5.75,111.55,-80.41,23.06
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585020,2019-11-06 11:24:52:363,3.7937,-0.3907,9.6142,-0.0415,-0.0527,9.8064,-0.0877,0.115,0.0455,-9.19,-36.5,-6.56,104.31,-80.29,20.83
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585119,2019-11-06 11:24:52:462,2.3205,-0.3943,9.0711,-0.0198,-0.0388,9.8065,-0.1248,0.106,-0.0852,-9.56,-37.06,-6.19,104.31,-80.29,20.83
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585220,2019-11-06 11:24:52:563,1.0894,-0.0859,8.4647,-0.0218,0.013,9.8065,-0.0775,0.0044,0.1099,-9.87,-36.75,-6.12,109.51,-80.04,19.11
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585320,2019-11-06 11:24:52:663,2.5646,1.1867,9.1833,-0.0451,0.0381,9.8064,-0.1044,-0.156,-0.0346,-10.12,-36.69,-6.56,106.37,-79.71,19.79
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585420,2019-11-06 11:24:52:763,2.6061,-0.3804,9.4844,-0.0644,0.0835,9.806,-0.0359,0.0009,0.0692,-10.25,-36.56,-6.5,106.37,-79.71,19.79
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585520,2019-11-06 11:24:52:863,2.4101,-3.9064,9.6894,-0.0571,-0.1188,9.8057,-0.0976,0.526,-0.1597,-9.81,-36.37,-7,108.56,-79.21,21.73
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585620,2019-11-06 11:24:52:963,0.6392,4.1406,9.265,-0.0723,-0.1467,9.8052,-0.0275,0.476,-0.3337,-9.5,-36.31,-7.37,104.8,-79.04,16.74
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585720,2019-11-06 11:24:53:063,1.2771,2.1974,9.6542,-0.0107,0.0161,9.8066,-0.0382,0.19,-0.0243,-9.56,-35.81,-7,105.51,-78.95,17.13
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585820,2019-11-06 11:24:53:163,-0.8254,-3.3353,10.0351,-0.0082,-0.0431,9.8065,0.057,-0.1221,0.0486,-9.81,-35.75,-6.62,105.51,-78.95,17.13
52.749653,-1.674459,144.95,17.19,4,334.68,22 / 23,2585920,2019-11-06 11:24:53:263,1.098,-1.2996,10.9459,0.0135,-0.0169,9.8066,-0.08,0.0341,-0.0189,-10.25,-36.25,-6.94,104.34,-78.97,15.8
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586020,2019-11-06 11:24:53:363,2.1391,0.3084,10.2343,0.0264,-0.0286,9.8065,-0.0408,-0.2708,0.1959,-10.44,-36.25,-6.87,103.22,-79.16,15.14
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586120,2019-11-06 11:24:53:463,-0.7622,-1.2219,10.0089,-0.0334,-0.0436,9.8064,0.0621,-0.0274,-0.0314,-9.94,-36.31,-7.25,103.22,-79.16,15.14
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586220,2019-11-06 11:24:53:563,-1.833,2.4792,8.5168,-0.0182,-0.01,9.8066,-0.0624,-0.2346,0.0386,-10.44,-36.31,-7.25,102.32,-79.03,13.6
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586320,2019-11-06 11:24:53:663,-1.1156,1.3603,9.1596,-0.083,0.0052,9.8062,-0.0409,0.0162,-0.185,-10.44,-35.69,-7.06,103.46,-78.55,13.23
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586420,2019-11-06 11:24:53:763,1.37,-3.0444,9.038,0.0208,-0.0141,9.8065,-0.0183,0.2108,0.081,-10.81,-36.69,-7.31,103.46,-78.55,13.23
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586520,2019-11-06 11:24:53:863,0.6033,-3.9143,9.2478,-0.0145,-0.0424,9.8065,0.0121,0.4086,-0.5178,-11.37,-35.81,-7.12,102.81,-78.68,12.97
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586620,2019-11-06 11:24:53:963,-0.1678,-0.5588,9.899,0.0035,0.0256,9.8065,-0.1194,0.1341,0.0645,-10.87,-36.56,-7,102.16,-78.59,10.86
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586720,2019-11-06 11:24:54:063,-0.9612,0.5071,9.7854,0.0393,0.1172,9.8058,0.0403,-0.406,0.2383,-11.44,-36.12,-7.44,104.23,-78.65,14.51
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586820,2019-11-06 11:24:54:163,3.5412,-5.2325,8.5822,0.0225,-0.0122,9.8065,-0.0654,-0.4779,0.3721,-11.19,-36.31,-7.69,104.23,-78.65,14.51
52.74979,-1.674561,144.94,17.19,4,334.64,22 / 23,2586920,2019-11-06 11:24:54:263,5.0977,-5.2452,7.8265,-0.0161,-0.0539,9.8064,0.1335,-0.1988,-0.0478,-10.62,-36,-7.12,102.07,-78.93,12.9
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587020,2019-11-06 11:24:54:363,2.4877,2.4263,10.1821,0.0024,0.0204,9.8065,-0.1611,0.2848,-0.067,-10.56,-35.87,-7.12,99.89,-78.9,10.3
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587120,2019-11-06 11:24:54:463,1.9022,-1.842,10.726,-0.0118,0.0521,9.8065,-0.006,0.4863,-0.3005,-10.75,-35.94,-6.69,99.89,-78.9,10.3
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587220,2019-11-06 11:24:54:563,3.4541,-4.6264,10.6193,0.0215,-0.0436,9.8065,-0.1826,0.0634,-0.045,-11.37,-35.94,-7.62,96.84,-78.72,11.4
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587320,2019-11-06 11:24:54:663,1.0834,-2.8271,10.3894,-0.037,0.0212,9.8065,0.0558,-0.1613,0.0568,-11.19,-35.69,-7.69,94.6,-78.91,9.59
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587420,2019-11-06 11:24:54:763,2.755,-1.0531,10.053,-0.0278,0.0564,9.8064,-0.0201,-0.1815,-0.1079,-11.81,-35.75,-7.87,94.6,-78.91,9.59
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587520,2019-11-06 11:24:54:863,1.8271,-0.5569,10.1135,-0.0213,0.0824,9.8062,0.1266,0.0261,-0.2951,-11.12,-35.94,-8.5,95.76,-78.72,11.2
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587620,2019-11-06 11:24:54:963,1.7134,-0.2522,10.1869,0.0209,0.0163,9.8066,-0.0725,-0.0276,0.0001,-10.75,-36.19,-7.5,103.71,-78.54,13.55
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587721,2019-11-06 11:24:55:064,2.1113,-3.7362,10.7743,0.0676,0.0557,9.8062,0.093,-0.2488,0.0092,-11.5,-35.25,-8.06,99.49,-78.84,15.67
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587820,2019-11-06 11:24:55:163,1.8274,-3.0695,9.4459,0.0146,0.0255,9.8066,0.0037,-0.275,0.1279,-11.31,-35.19,-7.81,99.49,-78.84,15.67
52.749928,-1.674661,144.86,16.72,6,337.18,22 / 23,2587920,2019-11-06 11:24:55:263,2.3273,-5.9192,8.8332,-0.0035,-0.0265,9.8066,-0.1153,0.4304,-0.289,-12.44,-35.87,-8,100.52,-78.9,16.5
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588021,2019-11-06 11:24:55:364,0.2722,2.185,8.4312,0.0067,-0.0355,9.8065,-0.1756,0.0524,-0.0793,-11.56,-36,-8.19,100.49,-78.8,15.33
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588120,2019-11-06 11:24:55:463,2.5041,0.3839,10.1883,0.0148,-0.1235,9.8058,0.1047,-0.2126,0.0055,-11.62,-35.69,-8.37,100.49,-78.8,15.33
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588220,2019-11-06 11:24:55:563,2.4722,2.1997,10.0133,0.0243,0.0047,9.8065,0.0233,-0.5108,0.2638,-12.19,-35.75,-7.75,96.68,-79,11.69
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588320,2019-11-06 11:24:55:663,2.5334,-3.7311,9.5876,0.0133,0.0186,9.8066,0.0066,0.0096,-0.1488,-11.81,-36,-8.06,97.04,-79.19,12.64
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588420,2019-11-06 11:24:55:763,4.0093,-4.6575,9.8502,0.0193,-0.0266,9.8065,-0.0652,0.3389,-0.1495,-12.81,-35.94,-8.12,98.1,-79.23,13.5
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588520,2019-11-06 11:24:55:863,3.2032,-0.5501,10.0188,0.054,-0.0583,9.8062,-0.0038,0.3313,-0.2323,-12.87,-36.12,-7.62,98.1,-79.23,13.5
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588620,2019-11-06 11:24:55:963,3.0761,2.5536,9.2704,0.0146,-0.0033,9.8066,0.0558,0.0572,-0.0895,-12.69,-35.69,-8.37,93.7,-79.8,10.31
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588720,2019-11-06 11:24:56:063,3.4484,-0.4965,9.7911,0.0135,0.0219,9.8066,0.0481,-0.5224,0.3106,-12.94,-36.44,-7.69,93.74,-79.95,10.75
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588820,2019-11-06 11:24:56:163,4.3051,-6.2385,10.1445,0.0254,0.0594,9.8064,0.0518,-0.1649,0.0323,-13,-36.25,-7.81,93.74,-79.95,10.75
52.750065,-1.674746,144.77,17.27,6,342.72,22 / 23,2588920,2019-11-06 11:24:56:263,2.7344,-1.9368,9.7571,0.0511,-0.0167,9.8065,0.0036,0.2606,-0.2772,-13.19,-36.62,-7.87,95.4,-80.07,12.81
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589020,2019-11-06 11:24:56:363,-0.1117,2.5169,9.2972,-0.0154,0.0033,9.8066,-0.1239,0.6233,-0.4125,-13.06,-36.06,-7.94,93.09,-80.56,11.69
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589120,2019-11-06 11:24:56:463,0.8319,0.4779,10.137,0.0148,0.0704,9.8063,0.1298,-0.0277,-0.1145,-13.44,-36.37,-7.87,95.39,-80.62,14.24
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589220,2019-11-06 11:24:56:563,4.1401,-4.136,10.102,0.1228,0.033,9.8058,0.2322,-0.3252,0.209,-13.25,-36.19,-7.37,95.39,-80.62,14.24
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589320,2019-11-06 11:24:56:663,3.2027,-1.8901,9.3053,0.0439,0.0388,9.8064,0.009,-0.5156,0.2804,-13.37,-36.56,-7.56,95.32,-81.31,15.96
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589420,2019-11-06 11:24:56:763,2.5579,6.0791,8.3659,0.0287,-0.0231,9.8066,0.0348,-0.3053,0.3228,-13.69,-36.44,-7,100.1,-81.82,17.78
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589520,2019-11-06 11:24:56:863,1.1415,2.0148,9.6309,0.0417,-0.2176,9.8041,-0.1127,0.987,-0.4702,-13.69,-37,-7.56,100.1,-81.82,17.78
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589620,2019-11-06 11:24:56:963,1.5773,-4.941,10.2569,-0.0071,-0.0192,9.8066,-0.0777,0.8171,-0.4745,-13.5,-35.87,-7.31,86.93,-82.19,8.84
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589720,2019-11-06 11:24:57:063,1.7443,-6.6457,11.1091,-0.0112,0.0977,9.8061,0.049,0.1101,-0.1724,-13.69,-36.25,-7.69,88.53,-82.18,10.4
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589820,2019-11-06 11:24:57:163,2.1835,6.7836,9.4858,0.0502,-0.0235,9.8065,0.0342,-0.7343,0.4301,-13.81,-36.69,-6.87,98.44,-82.25,16.54
52.7502,-1.674799,144.65,17.31,6,347.62,22 / 23,2589920,2019-11-06 11:24:57:263,0.7922,7.8039,9.8093,0.0802,-0.0885,9.8059,0.014,-0.236,0.0853,-13.69,-36.19,-6.81,98.44,-82.25,16.54
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590020,2019-11-06 11:24:57:363,1.3481,-0.7146,10.6664,0.0025,-0.0344,9.8066,-0.0623,0.7004,-0.3519,-14.19,-36.5,-7.12,90.03,-82.77,9.62
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590120,2019-11-06 11:24:57:463,1.995,-6.5425,12.1301,0.0062,0.0066,9.8066,-0.1525,0.6061,-0.3716,-14.75,-36.5,-6.06,89.47,-82.78,8.02
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590220,2019-11-06 11:24:57:563,1.0796,-4.5884,11.6369,0.0278,0.0268,9.8065,0.0588,0.1064,0.0593,-15.19,-36.75,-5.87,93.89,-82.94,9.29
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590320,2019-11-06 11:24:57:663,1.7608,0.899,9.7211,0.0858,-0.0073,9.8062,0.1217,-0.4746,0.2276,-15.19,-37.25,-5.19,96.25,-83.44,9.21
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590419,2019-11-06 11:24:57:762,1.5742,1.2364,9.1063,0.0278,-0.0595,9.8064,0.0192,-0.016,-0.0586,-15.19,-36.87,-5.5,96.25,-83.44,9.21
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590520,2019-11-06 11:24:57:863,1.4433,-0.103,8.3623,-0.0206,-0.005,9.8066,-0.1228,0.4427,-0.2612,-15,-36.75,-5.87,89.26,-83.63,6.26
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590620,2019-11-06 11:24:57:963,3.5932,-5.7512,9.0821,0.0247,-0.0164,9.8066,0.0066,0.4809,-0.3956,-15.37,-36.75,-6.81,87.6,-83.37,7.56
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590720,2019-11-06 11:24:58:063,0.1581,-2.5802,10.0445,0.0328,0.0014,9.8065,-0.0343,-0.7301,0.4783,-15.44,-36.5,-6.37,87.6,-83.37,7.56
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590820,2019-11-06 11:24:58:163,0.9999,1.6987,9.9167,0.0171,0.0287,9.8065,0.083,-0.5567,0.3986,-15.06,-36.62,-5.94,92.08,-83.54,8.88
52.75035,-1.674846,144.43,18.11,4,348.64,22 / 23,2590920,2019-11-06 11:24:58:263,-0.6465,5.0232,10.0824,0.0299,-0.0042,9.8066,0.2363,0.216,-0.2514,-15.31,-36.87,-5.94,94.66,-83.67,11.83
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591020,2019-11-06 11:24:58:363,0.5079,2.5238,10.3826,0.0687,-0.0428,9.8063,-0.2053,0.7588,-0.3375,-15.69,-37.56,-5.75,94.66,-83.67,11.83
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591120,2019-11-06 11:24:58:463,2.4885,-1.2741,9.3221,0.0283,-0.1144,9.8059,0.0465,-0.2383,0.0935,-15.37,-36.75,-5.56,92.1,-84.09,9.72
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591220,2019-11-06 11:24:58:563,-0.0405,-4.2245,9.967,-0.0043,0.0174,9.8066,-0.0106,-0.3384,0.2894,-15.12,-37.25,-5.87,84.02,-84.05,2.06
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591320,2019-11-06 11:24:58:663,0.1803,-2.4401,9.7217,0.0194,0.0486,9.8064,0.0801,0.1162,-0.1223,-16,-37.19,-6,86.91,-84.19,4.74
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591420,2019-11-06 11:24:58:763,1.033,-2.373,10.3886,0.0515,0.0336,9.8064,-0.0034,0.0831,-0.1639,-16,-37.56,-6.06,86.91,-84.19,4.74
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591519,2019-11-06 11:24:58:862,0.8806,0.0175,9.5763,-0.0288,0.0401,9.8065,0.1403,-0.2651,0.0095,-15.44,-37.25,-5.25,92.4,-84.49,7.8
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591619,2019-11-06 11:24:58:962,1.1657,0.1134,9.9184,-0.0371,0.0694,9.8063,-0.1085,-0.0394,0.0238,-15.31,-36.69,-5.75,93.27,-84.24,11.75
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591720,2019-11-06 11:24:59:063,0.0809,0.0489,10.7183,0.0639,0.1033,9.8058,0.0421,0.0629,-0.1222,-14.87,-37.06,-5.75,93.27,-84.24,11.75
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591820,2019-11-06 11:24:59:163,1.7704,-0.6226,10.8241,0.0959,0.0341,9.8061,0.2058,-0.1011,-0.024,-15.12,-37.5,-5,98.97,-84.54,18.33
52.75051,-1.674888,144.24,18.52,4,350.39,22 / 23,2591920,2019-11-06 11:24:59:263,0.9937,2.175,11.1924,0.1018,0.0689,9.8058,0.0317,-0.238,0.1001,-14.87,-37.44,-5.44,106.72,-85.04,24.01
52.75068,-1.674927,144.16,18.77,4,351.83,22 / 23,2592020,2019-11-06 11:24:59:363,1.7879,-2.0292,10.0366,-0.015,-0.0091,9.8066,0.0767,0.1568,-0.185,-14.69,-37.19,-5.75,106.72,-85.04,24.01
52.75068,-1.674927,144.16,18.77,4,351.83,22 / 23,2592120,2019-11-06 11:24:59:463,1.1609,-2.8495,11.5283,0.0395,0.0625,9.8063,-0.116,0.5029,-0.2342,-14.69,-36.87,-4.94,106.05,-84.97,23.14
52.75068,-1.674927,144.16,18.77,4,351.83,22 / 23,2592220,2019-11-06 11:24:59:563,1.223,1.4534,11.4257,0.0164,0.0822,9.8063,0.0848,0.0416,-0.2576,-14.94,-37.81,-5.19,110.64,-85.08,27.98
52.75068,-1.674927,144.16,18.77,4,351.83,22 / 23,2592320,2019-11-06 11:24:59:663,-1.7395,12.7759,8.6356,0.0728,0.1631,9.805,0.2112,-1.2998,0.8152,-14.69,-37.19,-4.87,121.54,-85.03,40.09
52.75068,-1.674927,144.16,18.77,4,351.83,22 / 23,2592420,2019-11-06 11:24:59:763,0.6608,-0.9027,10.2677,0.0228,-0.2436,9.8036,-0.0074,-0.0358,0.1147,-15,-37.69,-4.81,121.54,-85.03,40.09
52.75068,-1.674927,144.16,18.77,4,351.83,22 / 23,2592520,2019-11-06 11:24:59:863,0.8836,-7.6261,10.4642,-0.029,-0.0565,9.8063,-0.0903,1.189,-0.7725,-15.5,-37,-4.5,105.74,-85.73,24.54
