No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
137.0,58827.9,52.2758372,-2.1217233,106.236,12.302,53.1,0.51,0.1,6.599976,105.4,105.54,105.6,105.08,1.100006,105.4,-0.04997993,0.03977990000000001,0.0,6.0,3.0,2622.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.0,52.275863,-2.1217142,105.836,12.202,53.15,0.5,0.1,6.700011999999999,105.17,105.16,105.28,104.6,0.8999939,105.29,-0.04997993,0.04997993,0.0,6.0,3.0,2608.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.1,52.2758888,-2.1217051000000002,105.584,12.135,53.19,0.5,0.1,6.700011999999999,104.87,104.82,105.41,104.79,0.8999939,104.91,-0.04997993,0.03977990000000001,0.0,6.0,3.0,2608.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.2,52.2759146,-2.1216964000000003,105.545,11.787,53.22,0.48,0.1,6.799988000000001,104.69,104.72,105.01,104.35,1.0,104.76,-0.04997993,0.02957988,0.0,6.0,3.0,2605.0,86.0,0.0,-0.23001100000000002,0.0,13.8,10.5,0.0
137.0,58828.3,52.2759403,-2.1216872999999996,105.242,12.073,53.26,0.47,0.1,7.200011999999999,104.51,104.46,104.8,104.12,0.8999939,104.67,-0.04997993,0.02957988,0.0,6.0,3.0,2590.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.4,52.275965899999996,-2.1216786,104.91799999999999,11.782,53.29,0.44,0.1,7.5,104.4,104.43,104.67,104.13,0.8000183000000001,104.37,-0.04997993,0.03977990000000001,0.0,6.0,3.0,2594.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.5,52.275991600000005,-2.12167,104.771,11.677999999999999,53.33,0.44,0.1,8.0,104.03,103.94,104.25,103.6,0.1000061,104.21,-0.04997993,0.02957988,0.0,6.0,3.0,2589.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.6,52.276017100000004,-2.1216614000000003,104.48299999999999,11.657,53.37,0.44,0.1,8.0,103.89,103.78,104.25,103.6,0.3000183,103.82,-0.04997993,0.009180069,0.0,6.0,3.0,2571.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.7,52.2760426,-2.1216528,104.227,11.663,53.42,0.45,0.1,8.399963,103.49,103.48,103.93,103.28,0.5,103.59,-0.04997993,0.009180069,0.0,6.0,3.0,2564.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.8,52.276068,-2.1216442,104.141,11.592,53.46,0.45,0.1,9.700012,103.38,103.32,103.53,102.99,0.2000122,103.34,-0.04997993,0.0,0.0,6.0,3.0,2570.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.9,52.2760935,-2.1216358,103.925,11.527000000000001,53.51,0.45,0.1,10.39996,103.05,103.04,103.47,102.7,-0.29998779999999997,103.14,-0.04997993,-0.009180069,0.0,6.0,3.0,2565.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.0,52.2761188,-2.1216272000000003,103.64399999999999,11.635,53.56,0.46,0.1,10.20001,102.82,102.67,103.19,102.35,-0.3999939,102.88,-0.03978014,-0.01938009,0.0,6.0,3.0,2543.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.1,52.2761441,-2.1216188,103.439,11.542,53.59,0.44,0.1,10.09998,102.64,102.72,103.04,102.32,-0.29998779999999997,102.61,-0.04997993,-0.01938009,0.0,6.0,3.0,2542.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.2,52.2761693,-2.1216103,103.223,11.600999999999999,53.63,0.43,0.1,10.09998,102.51,102.42,102.6,101.75,-0.29998779999999997,102.61,-0.04997993,-0.01938009,0.0,6.0,3.0,2550.0,86.0,0.0,0.7200012,0.0,13.8,10.5,0.0
137.0,58829.3,52.276194499999995,-2.1216018,102.913,11.626,53.65,0.41,0.1,10.09998,102.44,102.35,102.55,101.89,-0.29998779999999997,102.35,-0.04997993,-0.01938009,0.0,6.0,3.0,2546.0,86.0,0.0,-0.23001100000000002,0.0,13.8,10.5,0.0
137.0,58829.4,52.2762195,-2.1215934,102.47399999999999,11.603,53.69,0.41,0.1,10.09998,102.05,101.87,102.33,101.57,-0.1999817,102.19,-0.04997993,-0.009180069,0.0,6.0,3.0,2528.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.5,52.2762445,-2.121585,102.406,11.628,53.73,0.42,0.1,10.09998,101.75,101.7,102.36,101.69,-0.1000061,101.7,-0.03978014,-0.01938009,0.0,6.0,3.0,2516.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.6,52.2762696,-2.1215764999999998,102.319,11.709000000000001,53.78,0.43,0.1,10.09998,101.49,101.36,101.84,100.97,0.0,101.57,-0.04997993,-0.01938009,0.0,6.0,3.0,2525.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.7,52.2762945,-2.1215681,102.031,11.671,53.81,0.41,0.1,10.09998,101.41,101.27,101.66,100.96,-0.1000061,101.28,-0.04997993,-0.02958012,0.0,6.0,3.0,2520.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.8,52.276319400000006,-2.1215594999999996,101.837,11.832,53.84,0.4,0.1,10.09998,101.22,101.18,101.39,100.56,-0.1999817,101.13,-0.04997993,-0.01938009,0.0,6.0,3.0,2515.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.9,52.276344200000004,-2.121551,101.60600000000001,11.804,53.87,0.39,0.1,10.09998,101.05,100.95,101.07,100.47,-0.1999817,100.98,-0.05915999,-0.009180069,0.0,6.0,3.0,2500.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58830.0,52.276368899999994,-2.1215426,101.257,11.777999999999999,53.91,0.39,0.1,10.09998,100.59,100.65,100.99,100.23,-0.1000061,100.72,-0.04997993,-0.009180069,0.0,6.0,3.0,2494.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58830.1,52.2763936,-2.1215341,101.12799999999999,11.815999999999999,53.96,0.4,0.1,10.20001,100.48,100.28,100.79,100.15,-0.1000061,100.38,-0.04997993,-0.009180069,0.0,6.0,3.0,2485.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58830.2,52.2764183,-2.1215257,100.98,11.812999999999999,54.0,0.41,0.1,10.5,100.1,100.13,100.65,99.81999,0.0,100.14,-0.03978014,-0.02958012,0.0,6.0,3.0,2491.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58830.3,52.2764429,-2.1215172,100.76799999999999,11.884,54.03,0.4,0.1,10.59998,100.21,99.89,100.22,99.55,-0.29998779999999997,100.14,-0.04997993,-0.02958012,0.0,6.0,3.0,2478.0,86.0,0.0,0.0,0.0,13.8,10.5,2.5
137.0,58830.4,52.2764674,-2.1215088,100.346,11.894,54.07,0.39,0.1,10.59998,99.81,99.92,100.04,99.34999,-0.6000061,99.82999000000001,-0.04997993,-0.01938009,0.0,6.0,3.0,2509.0,86.0,0.0,0.23999020000000001,0.0,13.8,10.5,5.5
138.0,58830.5,52.2764919,-2.1215002999999997,100.181,11.902999999999999,54.1,0.39,0.1,10.59998,99.7,99.59,99.89999,99.36,-0.6000061,99.88,-0.01938009,-0.01938009,0.0,6.0,3.0,2450.0,86.0,0.0,0.0,0.0,13.8,10.5,5.5
138.0,58830.6,52.2765164,-2.1214918999999997,100.181,11.888,54.14,0.39,0.1,10.59998,99.44,99.48999,99.92,99.08,-0.29998779999999997,99.49,-0.02958012,-0.02958012,0.0,6.0,3.0,2455.0,86.0,0.0,0.0,0.0,13.8,10.5,5.5
138.0,58830.7,52.2765408,-2.1214834000000002,100.022,12.030999999999999,54.17,0.39,0.1,10.59998,99.45999,99.25,99.62,98.90999000000001,-0.1999817,99.43999000000001,-0.02958012,-0.02958012,0.0,6.0,3.0,2478.0,86.0,0.0,0.0,0.0,13.8,10.5,2.5
138.0,58830.8,52.2765651,-2.1214749,99.77799999999999,12.045,54.2,0.37,0.1,10.59998,99.34,99.33,99.58,98.75999,-0.29998779999999997,99.29,-0.02958012,-0.03978014,0.0,6.0,3.0,2454.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58830.9,52.276589400000006,-2.1214663000000002,99.60799999999999,12.082,54.23,0.37,0.1,10.59998,99.15999000000001,99.03999,99.31999,98.70999,-0.1999817,99.21,-0.02958012,-0.02958012,0.0,6.0,3.0,2470.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.0,52.2766137,-2.1214577,99.446,12.198,54.27,0.37,0.1,10.59998,98.98,99.01999,99.34,98.50999,-0.29998779999999997,98.97,-0.02958012,-0.02958012,0.0,6.0,3.0,2457.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.1,52.2766379,-2.1214492,99.28399999999999,12.151,54.3,0.37,0.1,10.59998,98.89999,98.78,99.03,98.50999,-0.5,98.86,-0.02958012,-0.02958012,0.0,6.0,3.0,2453.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.2,52.2766621,-2.1214407,99.15100000000001,12.128,54.33,0.36,0.1,10.59998,98.5,98.51999,99.00999,98.06999,-0.5,98.65,-0.02958012,-0.02958012,0.0,6.0,3.0,2450.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.3,52.27668630000001,-2.1214321000000003,98.971,12.199000000000002,54.37,0.37,0.1,10.59998,98.42999,98.25999,98.84,98.14,-0.3999939,98.45,-0.02958012,-0.02958012,0.0,6.0,3.0,2437.0,86.0,0.0,0.23999020000000001,0.0,13.8,10.5,0.0
138.0,58831.4,52.27671039999999,-2.1214234,99.05,12.319,54.41,0.37,0.1,10.59998,98.33,98.26999,98.55,97.81,-0.5,98.22,-0.03978014,-0.03978014,0.0,6.0,3.0,2436.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.5,52.276734499999996,-2.1214147999999997,98.654,12.360999999999999,54.44,0.36,0.1,10.59998,98.09,98.01999,98.23,97.73999,-0.5,98.13,-0.03978014,-0.03978014,0.0,6.0,3.0,2434.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.6,52.27675850000001,-2.1214060999999997,98.46,12.470999999999998,54.47,0.36,0.1,10.59998,97.76999,97.84999,98.23,97.42,-0.1999817,97.86,-0.03978014,-0.02958012,0.0,6.0,3.0,2425.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.7,52.2767824,-2.1213973999999998,98.345,12.475999999999999,54.51,0.35,0.1,10.59998,97.61,97.5,97.92,97.25,-0.3999939,97.75,-0.03978014,-0.01938009,0.0,6.0,3.0,2416.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.8,52.2768063,-2.1213887,98.1,12.485999999999999,54.54,0.35,0.1,9.700012,97.28999,97.47,97.86,97.01999,-0.29998779999999997,97.50999,-0.03978014,-0.02958012,0.0,6.0,3.0,2414.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.9,52.2768302,-2.12138,97.884,12.525,54.57,0.34,0.1,8.399963,97.3,97.17,97.87,96.98,0.0,97.32999000000001,-0.03978014,-0.01938009,0.0,6.0,3.0,2416.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58832.0,52.27685399999999,-2.1213714,97.78299999999999,12.517999999999999,54.6,0.33,0.1,8.399963,97.20999,97.28,97.3,96.48999,0.2000122,97.17,-0.04997993,-0.009180069,0.0,6.0,3.0,2413.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58832.1,52.2768777,-2.1213626,97.427,12.7,54.62,0.32,0.1,8.5,96.86,96.81999,96.95999,96.67,0.8000183000000001,96.87,-0.04997993,0.0,0.0,6.0,3.0,2409.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58832.2,52.2769014,-2.1213538,97.304,12.649000000000001,54.65,0.32,0.1,8.700012,96.5,96.59999,97.14999,96.42999,0.3999939,96.62,-0.03978014,0.01937985,0.0,6.0,3.0,2403.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58832.3,52.27692509999999,-2.1213452999999998,97.16799999999999,12.519,54.69,0.33,0.1,8.700012,96.34999,96.36,96.73,96.36,0.0,96.4,-0.04997993,0.0,0.0,6.0,3.0,2397.0,86.0,0.0,0.0,0.0,13.8,10.5,7.0
138.0,58832.4,52.2769487,-2.1213367,96.97,12.455,54.72,0.33,0.1,8.700012,96.19,96.26999,96.62999,95.76999,0.0,96.39,-0.03978014,0.0,0.0,6.0,3.0,2433.0,86.0,0.0,0.0,0.0,13.8,10.5,10.0
138.0,58832.5,52.2769723,-2.1213281999999998,96.63799999999999,12.417,54.75,0.32,0.1,8.700012,96.3,96.34,96.42999,95.8,0.0,96.29,-0.02958012,0.0,0.0,6.0,3.0,2385.0,86.0,0.0,0.0,0.0,13.8,10.5,11.5
138.0,58832.6,52.2769958,-2.1213197,96.64200000000001,12.427,54.77,0.31,0.1,8.700012,96.2,96.19,96.12999,95.48,0.2000122,96.31,-0.01938009,0.0,0.0,6.0,3.0,2403.0,86.0,0.0,0.0,0.0,13.8,10.5,14.0
138.0,58832.7,52.2770193,-2.1213111,96.34299999999999,12.487,54.8,0.31,0.1,8.700012,96.15999000000001,96.2,96.3,95.64999,0.3000183,96.07999000000001,-0.009180069,0.0,0.0,6.0,3.0,2380.0,86.0,0.0,0.0,0.0,13.8,10.5,15.0
138.0,58832.8,52.2770428,-2.1213027,96.39,12.402000000000001,54.84,0.31,0.1,8.700012,96.06999,95.98,96.14,95.78999,0.3000183,96.07,0.0,0.0,0.0,6.0,3.0,2392.0,86.0,0.0,0.0,0.0,13.8,10.5,19.0
138.0,58832.9,52.2770663,-2.1212942,96.376,12.459000000000001,54.88,0.32,0.1,8.700012,96.00999,96.09999,96.37999,95.53999,0.2000122,96.04,0.0,0.0,0.0,6.0,3.0,2391.0,86.0,0.0,0.0,0.0,13.7,10.5,21.0
138.0,58833.0,52.2770898,-2.1212857,96.383,12.379000000000001,54.91,0.32,0.1,8.700012,96.0,96.05,96.03999,95.67,0.1000061,96.13,0.009180069,0.009180069,0.0,6.0,3.0,2382.0,86.0,0.0,0.0,0.0,13.8,10.5,23.0
138.0,58833.1,52.2771132,-2.1212774,96.25,12.280999999999999,54.93,0.31,0.1,8.700012,96.09999,96.14,96.45999,95.50999,0.0,96.15,0.009180069,0.009180069,0.0,6.0,3.0,2382.0,86.0,0.0,0.0,0.0,13.8,10.5,24.5
138.0,58833.2,52.2771367,-2.1212689,96.40799999999999,12.33,54.97,0.31,0.1,8.700012,96.28,96.23,96.15999000000001,95.76999,0.0,96.31,0.009180069,0.0,0.0,6.0,3.0,2393.0,86.0,0.0,0.0,0.0,13.7,10.5,27.5
138.0,58833.3,52.2771603,-2.1212606000000003,96.361,12.224,54.99,0.3,0.1,8.5,96.22,96.20999,96.42,95.67,0.1000061,96.23,0.01937985,0.0,0.0,6.0,3.0,2385.0,86.0,0.0,0.0,0.0,13.7,10.5,29.0
138.0,58833.4,52.2771838,-2.1212522000000003,96.473,12.295,55.03,0.31,0.1,8.5,96.36,96.31,96.37,95.95999,0.3999939,96.32999000000001,0.02957988,0.0,0.0,6.0,3.0,2393.0,86.0,0.0,0.0,0.0,13.7,10.5,30.5
138.0,58833.5,52.2772074,-2.1212438000000002,96.646,12.269,55.05,0.3,0.1,8.5,96.45999,96.42,96.50999,95.92999,0.3000183,96.50999,0.02957988,0.0,0.0,6.0,3.0,2399.0,86.0,0.0,0.0,0.0,13.8,10.5,30.5
138.0,58833.6,52.27723100000001,-2.1212354,96.646,12.234000000000002,55.08,0.3,0.1,8.5,96.67,96.64999,96.67999,96.23,0.3000183,96.61,0.04997993,0.0,0.0,6.0,3.0,2406.0,86.0,0.0,0.0,0.0,13.7,10.5,31.0
138.0,58833.7,52.2772546,-2.1212269999999998,96.818,12.212,55.11,0.3,0.1,8.5,96.75999,96.75,96.7,96.25999,0.3000183,96.84,0.04997993,0.009180069,0.0,6.0,3.0,2399.0,86.0,0.0,0.0,0.0,13.7,10.5,31.0
138.0,58833.8,52.277278300000006,-2.1212187,96.93,12.134,55.14,0.29,0.1,8.5,96.95999,97.05,97.03,96.23999,0.0,96.87,0.04997993,0.0,0.0,6.0,3.0,2405.0,86.0,0.0,0.0,0.0,13.7,10.5,31.0
138.0,58833.9,52.277302,-2.1212103,97.088,12.107999999999999,55.17,0.29,0.1,8.5,97.08,97.03,97.08,96.67,0.2000122,97.07,0.04997993,0.0,0.0,6.0,3.0,2406.0,86.0,0.0,0.0,0.0,13.8,10.5,31.0
138.0,58834.0,52.277325700000006,-2.121202,97.117,12.110999999999999,55.2,0.29,0.1,8.5,97.2,97.31,97.37,96.51999,0.3000183,97.12,0.04997993,0.0,0.0,6.0,3.0,2411.0,86.0,0.0,0.0,0.0,13.8,10.5,31.0
138.0,58834.1,52.2773496,-2.1211937,97.625,12.062999999999999,55.23,0.3,0.1,8.0,97.42,97.39999,97.39,96.89999,0.3000183,97.42,0.04997993,0.0,0.0,6.0,3.0,2426.0,86.0,0.0,0.0,0.0,13.7,10.5,31.0
138.0,58834.2,52.2773733,-2.1211852999999996,97.488,12.119000000000002,55.25,0.28,0.1,7.599976,97.64999,97.70999,97.59999,96.75999,0.5,97.5,0.04997993,0.009180069,0.0,6.0,3.0,2431.0,86.0,0.0,0.0,0.0,13.8,10.5,31.5
138.0,58834.3,52.2773972,-2.1211769,97.60700000000001,12.135,55.28,0.28,0.1,7.5,97.72,97.65999000000001,97.72,97.28999,0.5,97.78,0.04997993,0.01937985,0.0,6.0,3.0,2433.0,86.0,0.0,0.0,0.0,13.8,10.5,32.0
138.0,58834.4,52.2774211,-2.1211686,97.855,11.869000000000002,55.3,0.28,0.1,7.599976,97.81999,97.95,98.01999,97.34999,0.5,97.77,0.05915999,0.02957988,0.0,6.0,3.0,2432.0,86.0,0.0,0.0,0.0,13.7,10.5,32.0
138.0,58834.5,52.2774451,-2.1211603,98.042,11.99,55.34,0.29,0.1,7.700011999999999,97.92,97.89999,98.0,97.59999,0.5,97.96,0.05915999,0.01937985,0.0,6.0,3.0,2440.0,86.0,0.0,0.0,0.0,13.7,10.5,32.0
138.0,58834.6,52.2774691,-2.1211521,98.273,11.8,55.37,0.29,0.1,8.0,98.14999,98.28999,98.2,97.34999,0.3999939,98.12,0.04997993,0.0,0.0,6.0,3.0,2444.0,86.0,0.0,0.0,0.0,13.8,10.5,28.0
138.0,58834.7,52.2774931,-2.1211439000000003,98.22200000000001,11.806,55.4,0.28,0.1,8.399963,98.25,98.3,98.5,97.97,0.3999939,98.28,0.05915999,0.0,0.0,6.0,3.0,2442.0,86.0,0.0,0.9499816999999999,0.0,13.8,10.5,26.5
