No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
136.0,58637.2,52.2334945,-2.138862,86.944,21.089000000000002,74.88,-0.04,0.1,8.399963,87.06,87.06,87.12,86.70999,0.3000183,87.00999,0.03977990000000001,0.0,0.0,6.0,3.0,2159.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58637.3,52.233514799999995,-2.1388492,87.199,21.125,74.88,-0.04,0.1,8.200012,87.15999000000001,87.23,87.19,86.81,0.2000122,87.09,0.03977990000000001,0.0,0.0,6.0,3.0,2169.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58637.4,52.233534999999996,-2.1388362,87.29299999999999,21.173000000000002,74.9,-0.01,0.1,8.299988,87.34999,87.31,87.3,86.7,0.2000122,87.27,0.03977990000000001,0.0,0.0,6.0,3.0,2172.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58637.5,52.2335554,-2.1388236,87.34299999999999,21.069000000000003,74.88,-0.03,0.1,8.299988,87.67,87.67999,87.61,87.14,0.2000122,87.41,0.03977990000000001,0.0,0.0,6.0,3.0,2166.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58637.6,52.233576,-2.1388109,87.79,20.849,74.88,-0.03,0.1,8.299988,87.65999000000001,87.72,87.31,86.98999,0.3000183,87.75,0.03977990000000001,0.009180069,0.0,6.0,3.0,2173.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58637.7,52.2335964,-2.1387983999999998,87.523,20.791,74.87,-0.03,0.1,8.299988,87.92999,87.81999,87.98999,87.34999,0.0,87.75,0.04997993,0.0,0.0,6.0,3.0,2188.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58637.8,52.233616999999995,-2.1387858,88.056,20.619,74.87,-0.02,0.1,8.299988,88.00999,87.98999,88.08,87.64999,0.3000183,87.95,0.04997993,0.0,0.0,6.0,3.0,2177.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58637.9,52.2336377,-2.1387733,88.081,20.561,74.85,-0.04,0.1,8.5,88.14,88.12,88.17999,87.90999000000001,0.2000122,88.13,0.03977990000000001,0.0,0.0,6.0,3.0,2191.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58638.0,52.233658399999996,-2.1387608,88.47,20.52,74.82,-0.06,0.1,8.599976,88.48999,88.42,88.17,87.76999,0.2000122,88.3,0.03977990000000001,-0.009180069,0.0,6.0,3.0,2204.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58638.1,52.2336792,-2.1387485,88.495,20.212,74.8,-0.07,0.1,8.5,88.51999,88.53999,88.62999,88.06999,0.0,88.46,0.03977990000000001,-0.009180069,0.0,6.0,3.0,2192.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58638.2,52.2336998,-2.1387356,88.484,20.756999999999998,74.81,-0.07,0.1,8.700012,88.62,88.67,88.67,88.31999,0.2000122,88.68999000000001,0.04997993,0.0,0.0,6.0,3.0,2201.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58638.3,52.233720700000006,-2.1387234000000004,88.819,20.169,74.77,-0.09,0.1,8.700012,88.90999000000001,88.86,88.87,88.23,0.1000061,88.77,0.03977990000000001,0.0,0.0,6.0,3.0,2217.0,87.0,0.0,0.0,0.0,13.7,10.5,22.0
135.0,58638.4,52.2337414,-2.1387104,88.999,20.65,74.79,-0.07,0.1,8.799988,88.92,89.0,89.03999,88.5,0.3000183,88.93999000000001,0.03977990000000001,-0.009180069,0.0,6.0,3.0,2196.0,87.0,0.0,0.0,0.0,13.6,10.5,17.5
135.0,58638.5,52.233762299999995,-2.1386977000000003,89.226,20.576,74.76,-0.09,0.1,9.200012,89.06999,89.12,89.12,88.76999,0.3999939,89.07999000000001,0.02957988,0.0,0.0,6.0,3.0,2217.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
135.0,58638.6,52.2337832,-2.1386851000000004,89.27600000000001,20.459,74.75,-0.09,0.1,9.399963,89.2,89.03999,89.28999,88.65999000000001,-0.1000061,89.09,0.01937985,-0.009180069,0.0,6.0,3.0,2215.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
135.0,58638.7,52.23380410000001,-2.1386721,89.381,20.71,74.76,-0.07,0.1,9.599976,89.12999,89.20999,89.36,88.90999000000001,-0.1999817,89.24,0.009180069,-0.009180069,0.0,6.0,3.0,2207.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
135.0,58638.8,52.233825,-2.1386595,89.48200000000001,20.423,74.74,-0.09,0.1,9.5,89.20999,89.26999,89.37,88.98,0.0,89.24,0.0,-0.009180069,0.0,6.0,3.0,2214.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
136.0,58638.9,52.2338459,-2.1386467000000002,89.35600000000001,20.586,74.73,-0.08,0.1,9.5,89.34,89.2,89.36,88.62999,0.0,89.28,0.009180069,-0.01938009,0.0,6.0,3.0,2219.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
136.0,58639.0,52.233866799999994,-2.1386338,89.561,20.724,74.73,-0.08,0.1,9.5,89.33,89.42999,89.48,89.00999,0.0,89.28,0.009180069,-0.01938009,0.0,6.0,3.0,2214.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
135.0,58639.1,52.2338879,-2.1386211,89.741,20.452,74.71,-0.09,0.1,9.5,89.37,89.37999,89.42999,88.86,-0.1999817,89.4,0.0,0.0,0.0,6.0,3.0,2215.0,87.0,0.0,0.0,0.0,13.6,10.5,16.5
136.0,58639.2,52.233908899999996,-2.1386085999999995,89.53200000000001,20.371,74.68,-0.11,0.1,9.5,89.39999,89.33,89.51999,88.87,-0.1000061,89.43,0.009180069,-0.009180069,0.0,6.0,3.0,2224.0,87.0,0.0,0.0,0.0,13.7,10.5,14.0
136.0,58639.3,52.23392979999999,-2.1385957,89.824,20.462,74.69,-0.09,0.1,9.5,89.5,89.55,89.56999,89.25,-0.1000061,89.46,0.0,-0.009180069,0.0,6.0,3.0,2216.0,87.0,0.0,0.0,0.0,13.7,10.5,11.5
136.0,58639.4,52.23395070000001,-2.1385826,89.67200000000001,20.861,74.69,-0.09,0.1,9.399963,89.5,89.53999,89.53999,88.98,0.0,89.49,0.0,-0.009180069,0.0,6.0,3.0,2214.0,87.0,0.0,0.0,0.0,13.7,10.5,11.0
136.0,58639.5,52.2339715,-2.1385695,89.507,20.925,74.69,-0.07,0.1,9.299988,89.48,89.47,89.64,88.94,0.1000061,89.42,0.0,-0.009180069,0.0,6.0,3.0,2224.0,87.0,0.0,-0.23001100000000002,0.0,13.6,10.5,11.0
136.0,58639.6,52.233992400000005,-2.1385563,89.654,20.916999999999998,74.71,-0.06,0.1,9.299988,89.37999,89.37,89.59999,89.22,0.0,89.39,0.0,-0.009180069,0.0,6.0,3.0,2224.0,87.0,0.0,0.0,0.0,13.7,10.5,11.0
136.0,58639.7,52.2340133,-2.1385435,89.59299999999999,20.842,74.7,-0.06,0.1,9.299988,89.39999,89.33,89.53999,89.00999,0.0,89.47,0.0,-0.009180069,0.0,6.0,3.0,2216.0,87.0,0.0,0.0,0.0,13.7,10.5,11.0
136.0,58639.8,52.2340343,-2.1385308,89.755,20.554000000000002,74.68,-0.07,0.1,9.299988,89.42999,89.44,89.56,88.98,0.0,89.38,0.0,-0.009180069,0.0,6.0,3.0,2223.0,87.0,0.0,0.0,0.0,13.7,10.5,10.0
136.0,58639.9,52.23405520000001,-2.1385177000000004,89.58200000000001,20.816,74.68,-0.06,0.1,9.299988,89.31,89.33,89.42999,89.19,-0.1000061,89.32,-0.009180069,0.0,0.0,6.0,3.0,2221.0,87.0,0.0,0.0,0.0,13.7,10.5,9.0
136.0,58640.0,52.234076,-2.1385045000000003,89.456,20.954,74.7,-0.04,0.1,9.299988,89.31,89.19,89.48999,88.86,0.0,89.3,-0.009180069,-0.009180069,0.0,6.0,3.0,2211.0,87.0,0.0,0.0,0.0,13.7,10.5,8.5
136.0,58640.1,52.234096799999996,-2.1384913,89.536,21.129,74.7,-0.03,0.1,9.299988,89.37,89.39,89.47,88.87999,-0.1000061,89.23,-0.009180069,-0.009180069,0.0,6.0,3.0,2212.0,87.0,0.0,0.0,0.0,13.7,10.5,8.5
136.0,58640.2,52.2341178,-2.1384788,89.51799999999999,20.533,74.67,-0.06,0.1,9.299988,89.17,89.17999,89.37,89.08,0.0,89.32999000000001,-0.009180069,-0.009180069,0.0,6.0,3.0,2222.0,87.0,0.0,0.0,0.0,13.7,10.5,7.0
136.0,58640.3,52.2341386,-2.1384657,89.38799999999999,20.971,74.67,-0.05,0.1,9.299988,89.12,89.12,89.42999,88.8,0.0,89.1,-0.009180069,0.0,0.0,6.0,3.0,2208.0,87.0,0.0,0.0,0.0,13.7,10.5,4.5
136.0,58640.4,52.234159500000004,-2.1384528,89.464,20.726,74.68,-0.04,0.1,9.299988,89.25,89.17999,89.39999,88.70999,-0.29998779999999997,89.09,-0.01938009,-0.009180069,0.0,6.0,3.0,2206.0,87.0,0.0,0.0,0.0,13.7,10.5,4.0
136.0,58640.5,52.2341804,-2.13844,89.449,20.734,74.66,-0.06,0.1,9.099976,89.17999,89.14,88.95,88.81,-0.1000061,89.24,-0.02958012,-0.02958012,0.0,6.0,3.0,2221.0,87.0,0.0,0.0,0.0,13.7,10.5,4.0
136.0,58640.6,52.2342012,-2.1384271,89.01,20.863000000000003,74.64,-0.07,0.1,9.099976,89.08,88.92,89.31,88.53999,0.6000061,88.96,-0.01938009,-0.02958012,0.0,6.0,3.0,2212.0,87.0,0.0,0.0,0.0,13.7,10.5,4.0
136.0,58640.7,52.234222,-2.1384142,89.32,20.763,74.64,-0.06,0.1,9.299988,88.84999,88.81,89.17,88.70999,0.3000183,88.82999000000001,-0.01938009,-0.009180069,0.0,6.0,3.0,2199.0,87.0,0.0,0.0,0.0,13.7,10.5,4.0
136.0,58640.8,52.2342429,-2.1384011999999997,89.39200000000001,20.834,74.65,-0.04,0.1,9.299988,88.78,88.78,88.95999,88.75,-0.1000061,88.79,-0.01938009,0.0,0.0,6.0,3.0,2209.0,87.0,0.0,0.0,0.0,13.7,10.5,3.5
136.0,58640.9,52.2342637,-2.1383883999999997,89.118,20.71,74.63,-0.06,0.1,9.299988,88.89,88.8,88.92999,88.22,-0.1000061,88.71,-0.02958012,0.0,0.0,6.0,3.0,2208.0,87.0,0.0,0.0,0.0,13.7,10.5,3.5
136.0,58641.0,52.2342844,-2.1383755000000004,88.988,20.889,74.61,-0.07,0.1,9.299988,88.78999,88.81,88.78,88.3,-0.1000061,88.75999,-0.01938009,0.0,0.0,6.0,3.0,2198.0,87.0,0.0,0.0,0.0,13.7,10.5,5.0
136.0,58641.1,52.2343052,-2.138363,88.744,20.559,74.6,-0.08,0.1,9.299988,88.56999,88.59,88.76999,88.44,0.0,88.65,-0.01938009,-0.009180069,0.0,6.0,3.0,2205.0,87.0,0.0,0.0,0.0,13.7,10.5,13.0
136.0,58641.2,52.234326,-2.1383500000000004,88.999,20.819000000000003,74.59,-0.07,0.1,9.299988,88.59,88.56999,88.87,88.09,0.2000122,88.5,-0.01938009,-0.009180069,0.0,6.0,3.0,2225.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
136.0,58641.3,52.2343468,-2.1383375,88.87299999999999,20.461,74.57,-0.09,0.1,9.299988,88.59999,88.67999,88.70999,88.23,0.2000122,88.6,-0.009180069,0.0,0.0,6.0,3.0,2191.0,87.0,0.0,0.0,0.0,13.6,10.5,17.5
136.0,58641.4,52.2343675,-2.1383247,88.848,20.701999999999998,74.55,-0.09,0.1,9.299988,88.64,88.67999,88.7,88.39999,0.3000183,88.72,0.0,0.0,0.0,6.0,3.0,2213.0,87.0,0.0,0.0,0.0,13.6,10.5,20.0
136.0,58641.5,52.234388100000004,-2.1383117,88.632,21.011999999999997,74.56,-0.08,0.1,9.299988,88.73999,88.70999,88.87,88.12999,0.0,88.66,0.0,0.0,0.0,6.0,3.0,2210.0,87.0,0.0,0.0,0.0,13.7,10.5,20.5
136.0,58641.6,52.234409,-2.1382992,89.05,20.441,74.53,-0.1,0.1,9.299988,88.78999,88.81999,88.83,88.36,0.0,88.77,0.0,-0.009180069,0.0,6.0,3.0,2203.0,87.0,0.0,0.0,0.0,13.6,10.5,22.0
136.0,58641.7,52.2344297,-2.1382863,88.87299999999999,20.791999999999998,74.52,-0.1,0.1,9.299988,88.83,88.84,88.86,88.48,0.2000122,88.84,0.009180069,0.0,0.0,6.0,3.0,2212.0,87.0,0.0,0.0,0.0,13.6,10.5,23.5
136.0,58641.8,52.2344505,-2.1382735,89.057,20.65,74.52,-0.1,0.1,9.299988,88.98,88.95,89.14,88.34999,0.0,88.88,0.01937985,0.0,0.0,6.0,3.0,2217.0,87.0,0.0,0.0,0.0,13.7,10.5,24.0
136.0,58641.9,52.2344714,-2.1382608,89.20100000000001,20.605,74.5,-0.11,0.1,9.299988,89.19,89.14,89.15999000000001,88.73,-0.1000061,89.11,0.02957988,-0.009180069,0.0,6.0,3.0,2214.0,87.0,0.0,0.0,0.0,13.6,10.5,25.0
136.0,58642.0,52.2344922,-2.1382479,89.165,20.755,74.49,-0.11,0.1,9.299988,89.37,89.37999,89.33,88.98,0.0,89.39,0.02957988,-0.01938009,0.0,6.0,3.0,2220.0,87.0,0.0,-0.23001100000000002,0.0,13.6,10.5,26.5
136.0,58642.1,52.234513099999994,-2.1382351,89.42,20.572,74.46,-0.12,0.1,9.299988,89.53999,89.56999,89.62,88.89,0.0,89.43,0.03977990000000001,0.0,0.0,6.0,3.0,2228.0,87.0,0.0,0.0,0.0,13.6,10.5,27.5
136.0,58642.2,52.234534000000004,-2.1382222,89.662,20.802,74.45,-0.12,0.1,9.299988,89.72,89.65999000000001,89.69,89.33,-0.1000061,89.66,0.03977990000000001,-0.009180069,0.0,6.0,3.0,2222.0,87.0,0.0,0.0,0.0,13.6,10.5,27.5
136.0,58642.3,52.234555,-2.1382092,89.65799999999999,20.758000000000003,74.45,-0.11,0.1,9.299988,89.97,89.84999,89.89,89.53999,0.0,89.88,0.03977990000000001,-0.01938009,0.0,6.0,3.0,2226.0,87.0,0.0,0.0,0.0,13.6,10.5,27.5
136.0,58642.4,52.234575899999996,-2.1381962000000003,89.914,20.872,74.44,-0.11,0.1,9.299988,90.09,90.12,90.14999,89.5,0.1000061,90.04,0.04997993,-0.01938009,0.0,6.0,3.0,2242.0,87.0,0.0,0.0,0.0,13.6,10.5,28.0
136.0,58642.5,52.234597,-2.1381832,90.18700000000001,20.717,74.42,-0.12,0.1,9.399963,90.14999,90.2,90.26999,89.92999,0.0,90.18999000000001,0.04997993,0.0,0.0,6.0,3.0,2241.0,87.0,0.0,0.0,0.0,13.6,10.5,28.0
136.0,58642.6,52.2346183,-2.1381706000000005,90.601,20.347,74.39,-0.13,0.1,9.700012,90.5,90.36,90.56,90.03,-0.1000061,90.31,0.04997993,0.0,0.0,6.0,3.0,2247.0,87.0,0.0,0.0,0.0,13.6,10.5,28.0
136.0,58642.7,52.2346394,-2.1381573,90.50399999999999,20.811999999999998,74.39,-0.12,0.1,10.0,90.7,90.72,90.65999000000001,90.08,-0.29998779999999997,90.57,0.04997993,-0.009180069,0.0,6.0,3.0,2242.0,87.0,0.0,-0.23001100000000002,0.0,13.7,10.5,28.0
136.0,58642.8,52.2346607,-2.1381446,90.70200000000001,20.45,74.35,-0.15,0.1,10.09998,90.89999,90.87,90.72,90.33,-0.3999939,90.95,0.03977990000000001,-0.01938009,0.0,6.0,3.0,2261.0,87.0,0.0,0.0,0.0,13.6,10.5,27.5
136.0,58642.9,52.234682,-2.1381315,91.00399999999999,20.601,74.33,-0.15,0.1,10.0,91.12,91.12,91.14999,90.37,-0.1000061,91.00999,0.04997993,-0.03978014,0.0,6.0,3.0,2270.0,87.0,0.0,0.0,0.0,13.7,10.5,26.5
136.0,58643.0,52.234703200000006,-2.1381183,91.148,20.838,74.32,-0.15,0.1,10.39996,91.22,91.20999,91.28999,90.73999,-0.1000061,91.17,0.04997993,-0.02958012,0.0,6.0,3.0,2260.0,87.0,0.0,0.0,0.0,13.7,10.5,26.5
136.0,58643.1,52.2347245,-2.1381050000000004,91.3,20.918000000000003,74.32,-0.13,0.1,10.79999,91.39999,91.37999,91.40999000000001,90.97,-0.5,91.37,0.04997993,-0.02958012,0.0,6.0,3.0,2260.0,87.0,0.0,0.0,0.0,13.7,10.5,26.5
136.0,58643.2,52.2347459,-2.1380917,91.624,20.886999999999997,74.31,-0.13,0.1,11.0,91.59,91.65999000000001,91.7,90.87999,-0.6999816999999999,91.46,0.04997993,-0.03978014,0.0,6.0,3.0,2283.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58643.3,52.2347672,-2.1380782999999997,91.656,20.873,74.3,-0.13,0.1,11.0,91.75,91.72,91.8,91.31,-0.3999939,91.78,0.03977990000000001,-0.03978014,0.0,6.0,3.0,2285.0,87.0,0.0,0.0,0.0,13.7,10.5,25.5
136.0,58643.4,52.2347886,-2.1380649000000003,91.876,21.031,74.28,-0.14,0.1,10.89996,92.03999,91.95999,92.09999,91.45999,-0.29998779999999997,91.9,0.04997993,-0.03978014,0.0,6.0,3.0,2287.0,87.0,0.0,0.0,0.0,13.7,10.5,24.5
136.0,58643.5,52.2348101,-2.1380515,92.131,20.974,74.26,-0.14,0.1,10.89996,92.14999,92.2,92.15999000000001,91.50999,-0.5,92.06,0.03977990000000001,-0.01938009,0.0,6.0,3.0,2280.0,87.0,0.0,0.0,0.0,13.7,10.5,22.5
136.0,58643.6,52.2348317,-2.1380380000000003,92.39399999999999,21.094,74.24,-0.15,0.1,10.89996,92.26999,92.23,92.33,91.83,-0.29998779999999997,92.28,0.03977990000000001,-0.01938009,0.0,6.0,3.0,2288.0,87.0,0.0,0.0,0.0,13.7,10.5,20.5
136.0,58643.7,52.234853300000005,-2.1380244999999998,92.48,21.103,74.22,-0.15,0.1,10.89996,92.45,92.39,92.62999,91.78,-0.5,92.37,0.02957988,-0.02958012,0.0,6.0,3.0,2287.0,87.0,0.0,0.0,0.0,13.7,10.5,18.5
136.0,58643.8,52.23487479999999,-2.138011,92.434,21.05,74.19,-0.16,0.1,10.89996,92.56,92.53,92.59,92.14,-0.3999939,92.56,0.01937985,-0.03978014,0.0,6.0,3.0,2301.0,87.0,0.0,0.0,0.0,13.7,10.5,15.0
136.0,58643.9,52.2348967,-2.137998,92.92,20.674,74.13,-0.2,0.1,10.70001,92.70999,92.56,92.73,92.12999,-0.1999817,92.52,0.009180069,-0.03978014,0.0,6.0,3.0,2304.0,87.0,0.0,0.0,0.0,13.7,10.5,13.5
136.0,58644.0,52.234918500000006,-2.1379846000000002,93.154,20.694000000000003,74.09,-0.23,0.1,10.09998,92.56999,92.58,92.69,92.06,-0.3999939,92.57999000000001,0.0,-0.02958012,0.0,6.0,3.0,2299.0,87.0,0.0,0.0,0.0,13.7,10.5,13.0
136.0,58644.1,52.234940099999996,-2.1379710000000003,93.006,21.046,74.06,-0.23,0.1,9.599976,92.59,92.62999,92.75999,92.37,-0.3999939,92.64,0.0,-0.009180069,0.0,6.0,3.0,2296.0,87.0,0.0,0.0,0.0,13.7,10.5,12.5
136.0,58644.2,52.234961500000004,-2.1379568,92.725,21.559,74.07,-0.2,0.1,9.299988,92.62999,92.69,92.86,92.03999,-0.1000061,92.54,0.0,0.0,0.0,6.0,3.0,2295.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58644.3,52.2349829,-2.1379428,92.509,21.744,74.07,-0.18,0.1,9.0,92.47,92.51999,92.67999,92.11,0.0,92.65,0.0,0.0,0.0,6.0,3.0,2289.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58644.4,52.2350046,-2.1379292000000003,92.948,21.269000000000002,74.05,-0.18,0.1,8.700012,92.72,92.5,92.87999,92.31999,0.2000122,92.6,-0.009180069,0.0,0.0,6.0,3.0,2306.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58644.5,52.2350262,-2.1379154,92.93799999999999,21.429000000000002,74.02,-0.19,0.1,8.5,92.76999,92.75,92.69,92.25,0.3999939,92.61,0.0,-0.009180069,0.0,6.0,3.0,2305.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58644.6,52.235048,-2.1379019999999995,93.031,21.076999999999998,73.98,-0.21,0.1,8.299988,92.70999,92.65999000000001,92.7,92.37999,0.6000061,92.68999000000001,0.0,0.0,0.0,6.0,3.0,2305.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58644.7,52.2350696,-2.1378885000000003,92.869,21.104,73.94,-0.23,0.1,8.200012,92.59999,92.70999,92.81,92.15999000000001,0.6000061,92.65,0.0,0.009180069,0.0,6.0,3.0,2296.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58644.8,52.2350913,-2.1378749,93.046,21.134,73.91,-0.24,0.1,8.200012,92.58,92.64,92.78999,92.37,0.3999939,92.68999000000001,0.0,0.01937985,0.0,6.0,3.0,2297.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58644.9,52.235113,-2.1378611,93.10700000000001,21.154,73.9,-0.23,0.1,8.200012,92.69,92.59,92.90999000000001,92.37999,0.7000122,92.56,0.0,0.009180069,0.0,6.0,3.0,2293.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58645.0,52.2351346,-2.1378475,92.87299999999999,21.186,73.87,-0.23,0.1,8.200012,92.69,92.73999,92.8,92.28999,0.7000122,92.64,0.0,0.0,0.0,6.0,3.0,2305.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58645.1,52.2351562,-2.1378337,92.995,21.244,73.85,-0.23,0.1,8.200012,92.65999000000001,92.62999,92.75999,92.36,0.5,92.73,0.0,0.0,0.0,6.0,3.0,2306.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58645.2,52.235177900000004,-2.1378203,93.01700000000001,20.949,73.81,-0.24,0.1,8.200012,92.69,92.72,92.92999,92.2,0.3000183,92.7,0.0,0.009180069,0.0,6.0,3.0,2306.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58645.3,52.2351996,-2.1378068999999997,92.866,20.95,73.77,-0.25,0.1,8.299988,92.65999000000001,92.73,92.86,92.39,0.5,92.77,-0.009180069,0.009180069,0.0,6.0,3.0,2298.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58645.4,52.2352214,-2.1377935000000003,93.193,20.826999999999998,73.74,-0.26,0.1,8.299988,92.86,92.72,92.98,92.45,0.3999939,92.75,0.0,0.009180069,0.0,6.0,3.0,2297.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58645.5,52.235243100000005,-2.1377801,92.916,20.784000000000002,73.72,-0.26,0.1,8.299988,92.72,92.78,92.89,92.25999,0.3000183,92.73,0.0,0.0,0.0,6.0,3.0,2297.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58645.6,52.235264799999996,-2.1377667000000002,92.97399999999999,20.791,73.68,-0.27,0.1,8.299988,92.73,92.65999000000001,92.98,92.48999,0.5,92.79,0.0,0.0,0.0,6.0,3.0,2308.0,87.0,0.0,-1.179993,0.0,13.7,10.5,12.0
136.0,58645.7,52.2352864,-2.1377531,92.97,20.948,73.67,-0.25,0.1,8.299988,92.73999,92.75999,93.03,92.20999,0.5,92.72,0.0,0.0,0.0,6.0,3.0,2307.0,87.0,0.0,0.0,0.0,13.6,10.5,13.0
