No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
137.0,65983.0,52.5726594,-1.5268129,35.093,124.45100000000001,79.08,-0.06,0.1,0.0,33.78,34.03999,33.92,33.72,1.7000119999999999,34.1,-0.3396599,-0.02958012,0.0,4.0,3.0,1100.0,85.0,0.0,32.570009999999996,1.0,14.0,7.5,0.0
137.0,65983.1,52.5726546,-1.5268017,33.592,125.238,79.07,-0.06,0.1,0.0,32.7,32.98999,32.55,32.459990000000005,1.200012,33.12,-0.37026,0.01937985,0.0,4.0,3.0,1052.0,85.0,0.0,32.10001,1.0,14.0,7.5,0.0
138.0,65983.2,52.5726501,-1.5267908000000001,32.17,124.787,79.08,-0.04,0.1,0.0,31.55,31.739990000000002,30.91,30.83,1.3000180000000001,31.8,-0.3396599,0.0,0.0,4.0,3.0,1037.0,85.0,0.0,21.16998,1.0,14.0,7.5,0.0
138.0,65983.3,52.5726457,-1.5267801,31.478,124.315,79.06,-0.05,0.1,0.0,31.16,31.39,30.879990000000003,30.91,1.7000119999999999,31.29,-0.2295001,-0.009180069,0.0,2.0,3.0,1033.0,85.0,0.0,-1.149994,1.0,14.0,7.5,0.0
138.0,65983.4,52.5726413,-1.5267696000000002,31.208000000000002,124.853,79.06,-0.04,0.1,0.0,30.7,30.89,30.789990000000003,30.81,1.0,30.82,-0.07956004,0.0,0.0,2.0,3.0,1099.0,85.0,0.0,-0.2000122,0.0,14.0,7.5,0.0
137.0,65983.5,52.5726369,-1.5267590999999998,30.881,124.344,79.07,-0.04,0.1,0.0,30.759990000000002,30.849990000000002,30.66,30.739990000000002,1.200012,30.83,-0.05915999,0.0,0.0,2.0,3.0,1196.0,85.0,0.0,-0.2000122,0.0,14.0,7.5,0.0
137.0,65983.6,52.572632799999994,-1.5267487,30.541999999999998,123.54,79.04,-0.05,0.1,0.0,30.72,31.08,30.56999,30.649990000000003,1.8000180000000001,31.08,-0.04997993,0.009180069,0.0,2.0,3.0,1279.0,85.0,0.0,-0.2000122,0.0,14.0,7.5,0.0
137.0,65983.7,52.5726286,-1.5267383,30.254,123.9,79.04,-0.05,0.1,0.0,30.539990000000003,30.679990000000004,30.56999,30.81999,2.600006,30.59,-0.02958012,0.02957988,0.0,2.0,3.0,1292.0,85.0,0.0,0.02999878,0.0,14.0,7.5,0.0
137.0,65983.8,52.572624600000005,-1.5267279,30.146,122.81200000000001,79.02,-0.06,0.1,0.0,30.239990000000002,30.52,30.23,30.53,3.0,30.41,-0.01938009,0.02957988,0.0,2.0,3.0,1283.0,85.0,0.0,0.009979248000000001,0.0,14.1,7.5,0.0
137.0,65983.9,52.5726205,-1.5267174,30.359,122.902,79.02,-0.05,0.1,0.0,29.849990000000002,30.14,29.87,30.2,3.3999940000000004,30.08,-0.02958012,0.02957988,0.0,2.0,3.0,1304.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,3.0
137.0,65984.0,52.5726164,-1.5267069999999998,30.28,122.98200000000001,79.03,-0.03,0.1,0.0,30.009990000000002,30.17,30.12,30.39,3.200012,30.05,-0.02958012,0.01937985,0.0,2.0,3.0,1317.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,6.0
137.0,65984.1,52.572612299999996,-1.5266963999999998,30.430999999999997,122.15299999999999,79.02,-0.04,0.1,0.0,29.989990000000002,30.27,29.86,30.179990000000004,3.3999940000000004,30.17,-0.03978014,0.009180069,0.0,2.0,3.0,1351.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,6.5
137.0,65984.2,52.5726084,-1.5266861,29.656999999999996,122.46,79.01,-0.04,0.1,0.0,29.989990000000002,30.27,29.8,30.009990000000002,3.3999940000000004,30.12,-0.02958012,0.02957988,0.0,2.0,3.0,1403.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,7.0
137.0,65984.3,52.5726044,-1.5266757,29.844,122.165,79.01,-0.03,0.1,0.0,29.789990000000003,30.16,29.75,30.02,4.100006,29.99,-0.01938009,0.04997993,0.0,2.0,3.0,1477.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,7.0
137.0,65984.4,52.57260039999999,-1.5266654,29.783,122.307,79.01,-0.03,0.1,0.0,29.649990000000003,30.12,29.67,29.98,5.399994,29.81,-0.01938009,0.06936002,0.0,2.0,3.0,1541.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,7.5
137.0,65984.5,52.5725965,-1.5266549,29.844,121.376,79.02,-0.01,0.1,0.0,29.53,30.17,29.539990000000003,29.94,6.200012,29.84,-0.02958012,0.09995985,0.0,2.0,3.0,1612.0,85.0,0.0,0.009979248000000001,0.0,14.1,7.5,11.5
137.0,65984.6,52.5725929,-1.5266443,29.811999999999998,120.24700000000001,79.0,-0.03,0.1,0.0,29.379990000000003,30.02,29.39,30.0,6.200012,29.71,-0.01938009,0.07956004,0.0,2.0,3.0,1676.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,13.5
137.0,65984.7,52.5725893,-1.5266338,29.386999999999997,119.45100000000001,79.01,-0.01,0.1,0.0,29.31999,29.95999,29.34,29.8,6.600006,29.69,-0.01938009,0.04997993,0.0,2.0,3.0,1895.0,85.0,0.0,0.009979248000000001,0.0,14.1,7.5,14.5
137.0,65984.8,52.572585600000004,-1.5266231,29.934,119.625,78.99,-0.04,0.1,0.0,29.3,29.84,29.259990000000002,29.789990000000003,6.399994,29.55,-0.02958012,0.04997993,0.0,2.0,3.0,2070.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,15.5
137.0,65984.9,52.572582,-1.5266124,29.675,118.87200000000001,78.99,-0.03,0.1,0.0,29.179990000000004,29.83,29.289990000000003,29.899990000000003,6.200012,29.59,-0.02958012,0.05915999,0.0,2.0,3.0,2264.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,17.0
137.0,65985.0,52.5725784,-1.5266019,29.369,118.945,78.99,-0.03,0.1,0.0,29.239990000000002,29.8,29.20999,29.69,6.0,29.55,-0.02958012,0.05915999,0.0,2.0,3.0,2493.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,18.0
137.0,65985.1,52.572575199999996,-1.5265913,29.149,117.29799999999999,78.98,-0.04,0.1,0.0,29.33,29.72,29.05,29.429990000000004,5.5,29.44,-0.02958012,0.009180069,0.0,2.0,3.0,2539.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,18.5
137.0,65985.2,52.5725719,-1.5265807,29.052,117.23899999999999,78.97,-0.04,0.1,0.0,29.039990000000003,29.52,29.31999,29.429990000000004,6.100006,29.27,-0.009180069,0.04997993,0.0,2.0,3.0,2576.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,18.5
137.0,65985.3,52.5725686,-1.52657,29.059,116.81299999999999,78.98,-0.02,0.1,0.0,28.98,29.52,28.87,29.509990000000002,5.800018,29.3,0.009180069,0.10913989999999998,0.0,2.0,3.0,2575.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,19.5
137.0,65985.4,52.5725654,-1.526559,29.416,115.596,78.98,-0.01,0.1,0.0,29.179990000000004,29.87,29.149990000000003,29.739990000000002,6.700011999999999,29.55,0.01937985,0.07956004,0.0,2.0,3.0,2616.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,19.5
137.0,65985.5,52.572562299999994,-1.5265482000000001,29.225,115.427,78.97,-0.02,0.1,0.0,29.69,30.25,29.47,30.05,6.300018,29.81,0.05915999,0.06936002,0.0,2.0,3.0,2649.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,19.5
137.0,65985.6,52.5725594,-1.5265370999999999,29.603,113.913,78.98,-0.01,0.1,0.0,30.14,30.56,29.78,30.239990000000002,5.899994,30.2,0.08976007,0.04997993,0.0,2.0,3.0,2654.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,19.5
137.0,65985.7,52.5725562,-1.526526,29.963,114.941,78.96,-0.02,0.1,0.0,30.259990000000002,30.8,30.2,30.64,5.200012,30.54,0.11933989999999998,0.04997993,0.0,2.0,3.0,2672.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,19.5
137.0,65985.8,52.5725533,-1.5265145,30.301,113.154,78.97,-0.01,0.1,0.0,30.66,31.06,30.56,31.099990000000002,4.800018,30.79,0.12954000000000002,0.09995985,0.0,2.0,3.0,2662.0,85.0,0.0,-0.2200012,0.0,14.1,7.5,19.5
137.0,65985.9,52.572550299999996,-1.5265027000000002,31.248,112.99,78.98,0.01,0.1,0.0,31.099990000000002,31.37,30.81,31.45,5.200012,31.15,0.10913989999999998,0.05915999,0.0,3.0,3.0,2689.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,19.5
137.0,65986.0,52.5725474,-1.5264909,31.075,112.571,78.97,0.0,0.1,0.0,31.37,31.8,31.53,31.849990000000002,5.5,31.41,0.09995985,0.05915999,0.0,3.0,3.0,2730.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,20.0
137.0,65986.1,52.5725444,-1.5264789,31.572,112.712,78.98,0.02,0.1,0.0,31.70999,31.97,31.48,31.84,4.399994,31.77,0.08976007,0.08976007,0.0,3.0,3.0,2795.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,20.0
137.0,65986.2,52.5725416,-1.5264665999999998,31.866999999999997,110.905,78.97,0.01,0.1,0.0,31.94,32.319990000000004,31.86,32.27,4.399994,32.04,0.07956004,0.04997993,0.0,3.0,3.0,2833.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,20.5
137.0,65986.3,52.5725388,-1.5264543,32.101,111.00399999999999,78.97,0.01,0.1,0.0,32.33,32.58,32.27,32.52,3.6000059999999996,32.38,0.08976007,0.03977990000000001,0.0,3.0,3.0,2838.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,20.5
137.0,65986.4,52.57253600000001,-1.5264419999999999,32.058,110.51799999999999,78.96,0.01,0.1,0.0,32.709990000000005,33.0,32.569990000000004,32.86,3.200012,32.81,0.09995985,0.03977990000000001,0.0,3.0,3.0,2746.0,85.0,0.0,0.009979248000000001,0.0,14.1,7.5,22.0
137.0,65986.5,52.5725333,-1.5264293,32.71,109.84700000000001,78.97,0.02,0.1,0.0,32.97,33.2,32.87999,33.099990000000005,3.100006,33.09,0.09995985,0.0,0.0,3.0,3.0,2433.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,22.0
137.0,65986.6,52.572530300000004,-1.5264167,32.926,110.723,78.97,0.02,0.1,0.0,33.25999,33.50999,33.22,33.14,2.800018,33.33,0.09995985,0.01937985,0.0,3.0,3.0,2131.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,22.5
137.0,65986.7,52.5725275,-1.5264038,33.469,109.94200000000001,78.97,0.02,0.1,0.0,33.83,33.91,33.59,33.84,2.300018,33.73,0.09995985,0.02957988,0.0,3.0,3.0,1944.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,22.5
137.0,65986.8,52.5725248,-1.5263908000000002,33.574,109.375,78.97,0.02,0.1,0.0,34.2,34.33,33.98,34.12,2.600006,34.1,0.09995985,0.01937985,0.0,3.0,3.0,1967.0,85.0,0.0,-0.2200012,0.0,14.0,7.5,22.5
137.0,65986.9,52.5725218,-1.5263776,34.049,109.99600000000001,78.97,0.02,0.1,0.0,34.64999,34.72,34.44,34.55,1.600006,34.56,0.12954000000000002,0.01937985,0.0,3.0,3.0,1978.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,22.5
137.0,65987.0,52.57251899999999,-1.5263643999999998,34.214,109.32,78.97,0.03,0.1,0.0,35.05,35.23999,34.89999,34.98,1.5,34.87,0.12954000000000002,0.03977990000000001,0.0,3.0,3.0,2011.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,22.5
137.0,65987.1,52.5725163,-1.5263508,34.79,108.741,78.99,0.04,0.1,0.0,35.31,35.48,35.19,35.36,1.100006,35.3,0.12954000000000002,0.009180069,0.0,3.0,3.0,2034.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,22.5
137.0,65987.2,52.5725133,-1.5263371,35.388000000000005,109.266,78.98,0.03,0.1,0.0,35.73,35.81,35.62999,35.53,1.100006,35.59,0.11933989999999998,0.009180069,0.0,3.0,3.0,2049.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65987.3,52.57251039999999,-1.5263233,35.608000000000004,109.065,78.99,0.04,0.1,0.0,36.16,36.27,36.12,36.099990000000005,0.5,36.22,0.10913989999999998,0.009180069,0.0,3.0,3.0,2076.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65987.4,52.5725074,-1.5263094,35.845,109.675,79.0,0.05,0.1,0.0,36.53999,36.53,36.37,36.23999,0.5,36.52,0.11933989999999998,0.0,0.0,3.0,3.0,2101.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65987.5,52.5725044,-1.5262954,36.288000000000004,109.01899999999999,79.01,0.05,0.1,0.0,36.89,36.78999,36.7,36.55,0.3999939,36.81,0.11933989999999998,0.009180069,0.0,3.0,3.0,2118.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65987.6,52.5725014,-1.526281,36.914,109.229,79.02,0.06,0.1,0.0,37.459990000000005,37.319990000000004,37.27,37.33,0.6000061,37.23,0.10913989999999998,0.02957988,0.0,3.0,3.0,2116.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65987.7,52.57249839999999,-1.5262667,36.806,108.96600000000001,79.03,0.07,0.1,0.0,37.67,37.599990000000005,37.53,37.37999,0.8000183000000001,37.59,0.10913989999999998,0.0,0.0,3.0,3.0,2149.0,85.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65987.8,52.572495200000006,-1.5262523,37.246,109.836,79.04,0.07,0.1,0.0,37.959990000000005,37.83,37.61,37.52,0.3000183,37.82,0.11933989999999998,0.02957988,0.0,3.0,3.0,2159.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65987.9,52.572492,-1.5262375000000001,38.171,109.58,79.06,0.09,0.1,0.0,38.25,38.179990000000004,38.08,38.179990000000004,0.3000183,38.09,0.11933989999999998,0.05915999,0.0,3.0,3.0,2174.0,84.0,0.0,0.009979248000000001,0.0,14.1,7.5,23.0
137.0,65988.0,52.5724889,-1.5262226,38.47,109.333,79.07,0.09,0.1,0.0,38.53,38.599990000000005,38.50999,38.62999,0.6000061,38.36,0.10913989999999998,0.03977990000000001,0.0,3.0,3.0,2188.0,84.0,0.0,0.009979248000000001,0.0,14.1,7.5,23.0
137.0,65988.1,52.5724858,-1.5262077,38.412,109.199,79.08,0.1,0.1,0.0,39.03999,39.09,38.81,38.67,0.3999939,38.94,0.09995985,0.03977990000000001,0.0,3.0,3.0,2214.0,84.0,0.0,0.009979248000000001,0.0,14.1,7.5,23.0
137.0,65988.2,52.5724827,-1.5261926000000001,38.681999999999995,108.89399999999999,79.09,0.09,0.1,0.0,39.41,39.48,39.05,39.2,-0.1000061,38.97,0.10913989999999998,0.04997993,0.0,3.0,3.0,2237.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65988.3,52.5724794,-1.5261774000000001,39.254,109.014,79.09,0.09,0.1,0.0,39.679990000000004,39.75999,39.53,39.52,0.3000183,39.47,0.09995985,0.02957988,0.0,3.0,3.0,2259.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65988.4,52.5724764,-1.5261621,39.341,108.57,79.1,0.09,0.1,0.0,40.05,40.05,39.94,40.08,0.0,39.87,0.10913989999999998,0.02957988,0.0,3.0,3.0,2270.0,84.0,0.0,-0.2200012,0.0,14.0,7.5,23.0
137.0,65988.5,52.572472999999995,-1.5261467000000002,39.622,109.271,79.11,0.1,0.1,0.0,40.319990000000004,40.31,40.179990000000004,40.28999,-0.1999817,40.21,0.10913989999999998,0.02957988,0.0,3.0,3.0,2289.0,84.0,0.0,0.009979248000000001,0.0,13.9,7.5,23.0
137.0,65988.6,52.5724698,-1.5261311999999998,40.14,108.904,79.11,0.09,0.1,0.0,40.67,40.599990000000005,40.64,40.39,-1.0,40.55,0.10913989999999998,0.009180069,0.0,3.0,3.0,2312.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65988.7,52.5724665,-1.5261154,40.391999999999996,108.757,79.13,0.1,0.1,0.0,41.02,40.8,40.95,40.709990000000005,-2.100006,40.89,0.11933989999999998,0.0,0.0,3.0,3.0,2330.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65988.8,52.5724631,-1.5260996999999998,40.781,109.29899999999999,79.13,0.08,0.1,0.5999755999999999,41.42,41.11,41.2,41.0,-2.100006,41.17,0.09995985,0.0,0.0,3.0,3.0,2350.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65988.9,52.572459699999996,-1.5260837,41.248999999999995,109.397,79.14,0.09,0.1,3.200012,41.78,41.61,41.61,41.349990000000005,-2.299988,41.61,0.08976007,0.0,0.0,3.0,3.0,2370.0,84.0,0.0,0.009979248000000001,0.0,13.9,7.5,23.0
137.0,65989.0,52.5724561,-1.5260676999999998,41.446999999999996,109.76799999999999,79.14,0.08,0.1,5.799988,42.14999,41.849990000000005,41.89999,41.61,-3.0,41.97,0.09995985,-0.009180069,0.0,3.0,3.0,2400.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65989.1,52.5724526,-1.5260517,41.576,110.081,79.14,0.08,0.1,7.799988000000001,42.52,42.06,42.37,41.83,-4.0,42.26,0.09995985,-0.02958012,0.0,3.0,3.0,2401.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65989.2,52.5724488,-1.5260355,42.148999999999994,110.587,79.15,0.08,0.1,8.200012,42.849990000000005,42.45,42.709990000000005,42.209990000000005,-4.699982,42.53,0.09995985,-0.03978014,0.0,3.0,3.0,2420.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65989.3,52.5724453,-1.5260190999999999,42.422,110.193,79.14,0.07,0.1,8.0,43.05,42.62999,42.929990000000004,42.45,-4.799988,42.83,0.09995985,-0.05915999,0.0,3.0,3.0,2441.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65989.4,52.5724414,-1.5260029000000002,42.541000000000004,111.155,79.14,0.07,0.1,8.0,43.75,43.08,43.37,42.73,-4.5,43.2,0.07956004,-0.05915999,0.0,3.0,3.0,2453.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65989.5,52.572437400000005,-1.5259865,43.045,111.836,79.14,0.06,0.1,8.399963,43.75999,43.39,43.66,43.09,-4.600006,43.49,0.08976007,-0.04997993,0.0,3.0,3.0,2481.0,84.0,0.0,-0.2200012,0.0,14.0,7.5,23.0
137.0,65989.6,52.57243330000001,-1.5259701,43.24,112.124,79.13,0.04,0.1,10.09998,44.08,43.66,43.849990000000005,43.37999,-4.799988,43.85,0.08976007,-0.04997993,0.0,3.0,3.0,2502.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65989.7,52.5724291,-1.5259536,43.391000000000005,112.60600000000001,79.13,0.04,0.1,12.09998,44.39999,43.91,44.209990000000005,43.59,-5.199982,44.19,0.07956004,-0.05915999,0.0,3.0,3.0,2528.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65989.8,52.5724248,-1.5259371,43.927,113.264,79.13,0.04,0.1,12.5,44.8,44.209990000000005,44.66,43.98,-5.699982,44.39,0.08976007,-0.07956004,0.0,3.0,3.0,2552.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65989.9,52.5724202,-1.5259205000000002,44.298,114.24700000000001,79.14,0.06,0.1,12.20001,45.02,44.42,44.92,44.27,-6.0,44.61,0.08976007,-0.09996009,0.0,4.0,3.0,2567.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65990.0,52.5724157,-1.5259040000000001,44.338,114.14200000000001,79.13,0.04,0.1,12.0,45.319990000000004,44.75,45.16,44.39,-6.0,44.9,0.06936002,-0.08976007,0.0,4.0,3.0,2624.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.0
137.0,65990.1,52.5724109,-1.5258873999999998,44.784,115.361,79.14,0.05,0.1,11.59998,45.58,45.02,45.47,44.73999,-5.699982,45.18,0.06936002,-0.08976007,0.0,4.0,3.0,2650.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,23.5
137.0,65990.2,52.572406,-1.5258709000000001,44.73,115.794,79.14,0.05,0.1,11.5,45.8,45.28999,45.56,44.92,-5.899994,45.52,0.06936002,-0.08976007,0.0,4.0,3.0,2648.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,24.5
137.0,65990.3,52.5724009,-1.5258542999999998,45.151,116.48200000000001,79.15,0.05,0.1,11.59998,46.00999,45.349990000000005,45.89,45.209990000000005,-6.0,45.72,0.06936002,-0.07956004,0.0,4.0,3.0,2693.0,84.0,0.0,0.009979248000000001,0.0,14.0,7.5,25.0
137.0,65990.4,52.5723957,-1.5258378000000001,45.32,117.012,79.16,0.06,0.1,11.59998,46.25,45.66,46.23,45.5,-5.799988,45.91,0.05915999,-0.06936002,0.0,4.0,3.0,2531.0,84.0,0.0,-0.2200012,0.0,14.0,7.5,25.5
