No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
139.0,38523.4,52.561839400000004,-1.4552256,1.861,14.522,103.94,0.04,0.1,0.0,1.970001,2.43,1.779999,2.259995,-5.100006,2.17,0.0,-0.01938009,0.0,14.0,1.0,896.0,60.0,0.0,0.8500061,1.0,14.2,9.75,0.0
139.0,38523.5,52.56184,-1.4552254,2.347,13.562000000000001,103.94,0.03,0.1,0.0,2.0400009999999997,2.549995,1.82,2.360001,-5.600006,2.26,0.009180069,-0.009180069,0.0,14.0,1.0,892.0,60.0,0.0,1.7999880000000001,1.0,14.2,9.75,0.0
139.0,38523.6,52.5618405,-1.4552252,2.095,14.69,103.94,0.02,0.1,0.0,2.110001,2.639999,1.869995,2.449997,-5.899994,2.36,0.009180069,-0.009180069,0.0,14.0,1.0,883.0,60.0,0.0,4.169983,1.0,14.2,9.75,0.0
139.0,38523.7,52.5618411,-1.4552251,2.275,9.927999999999999,103.91,-0.01,0.1,0.0,2.129997,2.68,1.900002,2.479996,-6.199982,2.4,0.01937985,0.0,0.0,14.0,1.0,893.0,60.0,0.0,5.600006,1.0,14.2,9.75,0.0
139.0,38523.8,52.561841699999995,-1.4552248,2.588,13.449000000000002,103.93,0.01,0.1,0.0,2.0899959999999997,2.629997,1.8600009999999998,2.439995,-6.100006,2.38,0.04997993,0.0,0.0,14.0,1.0,892.0,60.0,0.0,6.070007,1.0,14.3,9.75,0.0
139.0,38523.9,52.56184210000001,-1.4552246,1.8940000000000001,14.302,103.95,0.03,0.1,0.0,2.0400009999999997,2.549995,1.769997,2.3399959999999997,-6.0,2.32,0.05915999,0.009180069,0.0,14.0,1.0,901.0,60.0,0.0,6.549988,1.0,14.3,9.75,0.0
139.0,38524.0,52.56184270000001,-1.4552245,2.426,9.58,103.92,-0.01,0.1,0.0,1.9199979999999999,2.4599990000000003,1.6599959999999998,2.220001,-6.0,2.22,0.05915999,0.009180069,0.0,14.0,1.0,891.0,60.0,0.0,6.549988,1.0,14.3,9.75,0.0
139.0,38524.1,52.561842999999996,-1.4552242,1.4,14.251,103.96,0.03,0.1,0.0,1.829994,2.3299939999999997,1.540001,2.0799939999999997,-5.600006,2.12,0.05915999,0.009180069,0.0,14.0,1.0,867.0,60.0,0.0,6.549988,1.0,14.3,9.75,0.0
139.0,38524.2,52.561843599999996,-1.4552241,2.408,11.502,103.95,0.01,0.1,0.0,1.7299959999999999,2.199997,1.449997,1.970001,-5.299988,1.98,0.05915999,0.01937985,0.0,14.0,1.0,865.0,60.0,0.0,6.779999,1.0,14.3,9.75,0.0
139.0,38524.3,52.5618439,-1.455224,1.1159999999999999,10.495999999999999,103.97,0.03,0.1,0.0,1.629997,2.019997,1.349998,1.839996,-4.899994,1.86,0.06936002,0.01937985,0.0,14.0,1.0,860.0,60.0,0.0,6.779999,1.0,14.3,9.75,0.0
139.0,38524.4,52.5618443,-1.4552239,1.645,15.390999999999998,103.97,0.03,0.1,0.0,1.509995,1.8799970000000001,1.2799989999999999,1.6999970000000002,-4.600006,1.71,0.05915999,0.01937985,0.0,14.0,1.0,851.0,60.0,0.0,4.169983,1.0,14.3,9.75,0.0
139.0,38524.5,52.5618447,-1.4552237000000001,1.67,16.455,103.95,-0.01,0.1,0.0,1.4199979999999999,1.779999,1.1699979999999999,1.599998,-4.600006,1.63,0.04997993,0.009180069,0.0,14.0,1.0,856.0,60.0,0.0,4.880005000000001,1.0,14.2,9.75,0.0
139.0,38524.6,52.5618448,-1.4552236,0.612,16.114,103.98,0.03,0.1,0.0,1.389999,1.769997,1.129997,1.509995,-4.600006,1.58,0.04997993,0.009180069,0.0,14.0,1.0,847.0,60.0,0.0,4.880005000000001,1.0,14.3,9.75,0.0
139.0,38524.7,52.5618452,-1.4552235,1.739,13.22,103.98,0.01,0.1,0.0,1.3299940000000001,1.68,1.0799940000000001,1.449997,-4.199982,1.54,0.04997993,0.01937985,0.0,14.0,1.0,850.0,60.0,0.0,2.75,1.0,14.3,9.75,0.0
139.0,38524.8,52.561845500000004,-1.4552232999999999,1.177,15.544,103.98,0.01,0.1,0.0,1.290001,1.619995,1.0299989999999999,1.379997,-4.100006,1.46,0.04997993,0.009180069,0.0,14.0,1.0,868.0,60.0,0.0,2.269989,1.0,14.3,9.75,0.0
139.0,38524.9,52.5618456,-1.4552232,0.738,16.491,104.02,0.04,0.1,0.0,1.269997,1.619995,0.9899979,1.400002,-4.600006,1.44,0.02957988,0.0,0.0,14.0,1.0,877.0,60.0,0.0,2.509979,1.0,14.3,9.75,0.0
139.0,38525.0,52.561846100000004,-1.4552231,1.631,14.806,104.02,0.04,0.1,0.0,1.269997,1.650002,0.9700011999999999,1.459999,-4.600006,1.46,0.01937985,0.009180069,0.0,14.0,1.0,874.0,60.0,0.0,2.029999,1.0,14.3,9.75,0.0
139.0,38525.1,52.5618463,-1.4552228999999999,1.1340000000000001,16.996,104.0,0.01,0.1,0.0,1.309998,1.6899950000000001,0.9899979,1.4700010000000001,-4.5,1.48,0.01937985,0.0,0.0,14.0,1.0,872.0,60.0,0.0,0.8500061,1.0,14.3,9.75,0.0
139.0,38525.2,52.5618464,-1.4552228000000003,0.738,16.987000000000002,104.02,0.03,0.1,0.0,1.360001,1.769997,1.049995,1.509995,-5.299988,1.53,0.01937985,0.0,0.0,14.0,1.0,885.0,60.0,0.0,0.8500061,1.0,14.2,9.75,0.0
139.0,38525.3,52.5618468,-1.4552226,1.768,19.827,104.03,0.02,0.1,0.0,1.379997,1.839996,1.049995,1.589996,-5.5,1.6,0.01937985,0.0,0.0,14.0,1.0,882.0,61.0,0.0,0.1300049,1.0,14.3,9.75,0.0
139.0,38525.4,52.5618471,-1.4552224,1.228,21.511,104.03,0.02,0.1,0.0,1.489998,1.9599990000000003,1.110001,1.68,-5.699982,1.69,0.009180069,0.0,0.0,14.0,1.0,882.0,60.0,0.0,-0.1000061,1.0,14.3,9.75,0.0
139.0,38525.5,52.5618473,-1.4552223,0.904,19.889,104.06,0.05,0.1,0.0,1.57,2.07,1.1699979999999999,1.7900009999999997,-6.299988,1.79,0.0,0.0,0.0,14.0,1.0,871.0,61.0,0.0,0.1300049,0.0,14.2,9.75,0.0
139.0,38525.6,52.5618478,-1.4552219000000002,2.124,23.584,104.04,0.01,0.1,0.0,1.6699979999999999,2.229996,1.259995,1.900002,-6.699982,1.9,0.0,0.0,0.0,14.0,1.0,868.0,61.0,0.0,0.36999509999999997,1.0,14.2,9.75,0.0
139.0,38525.7,52.561848000000005,-1.4552218,1.13,23.284000000000002,104.06,0.03,0.1,0.0,1.769997,2.379997,1.349998,2.029999,-7.100006,2.04,0.0,0.0,0.0,14.0,1.0,860.0,61.0,0.0,1.079987,1.0,14.2,9.75,0.0
139.0,38525.8,52.5618485,-1.4552216,2.012,17.439,104.06,0.03,0.1,0.0,1.8899990000000002,2.519997,1.43,2.169998,-7.5,2.17,0.0,0.0,0.0,14.0,1.0,859.0,61.0,0.0,1.559998,1.0,14.2,9.75,0.0
139.0,38525.9,52.5618488,-1.4552212,1.775,23.396,104.03,-0.0,0.1,0.0,1.9599990000000003,2.629997,1.489998,2.279999,-8.0,2.27,0.009180069,0.0,0.0,14.0,1.0,863.0,61.0,0.0,2.269989,1.0,14.3,9.75,0.0
139.0,38526.0,52.56184929999999,-1.4552209,1.868,25.55,104.06,0.02,0.1,0.0,2.029999,2.669998,1.509995,2.3299939999999997,-8.0,2.34,0.009180069,0.01937985,0.0,14.0,1.0,852.0,61.0,0.0,3.929993,1.0,14.3,9.75,0.0
139.0,38526.1,52.5618497,-1.4552206,1.93,24.839000000000002,104.06,0.02,0.1,0.0,2.009995,2.639999,1.519997,2.32,-7.699982,2.34,0.02957988,0.02957988,0.0,14.0,1.0,856.0,61.0,0.0,3.699982,1.0,14.3,9.75,0.0
139.0,38526.2,52.5618502,-1.4552203000000001,2.092,21.949,104.05,-0.0,0.1,0.0,1.9499970000000002,2.5599979999999998,1.519997,2.259995,-7.299988000000001,2.27,0.02957988,0.03977990000000001,0.0,14.0,1.0,853.0,61.0,0.0,3.4599910000000005,1.0,14.3,9.75,0.0
139.0,38526.3,52.5618505,-1.45522,1.595,25.624000000000002,104.05,-0.01,0.1,0.0,1.900002,2.479996,1.4799959999999999,2.169998,-7.100006,2.21,0.02957988,0.02957988,0.0,14.0,1.0,869.0,61.0,0.0,2.75,1.0,14.3,9.75,0.0
139.0,38526.4,52.561850899999996,-1.4552196,1.786,27.511999999999997,104.08,0.02,0.1,0.0,1.829994,2.439995,1.4199979999999999,2.099998,-7.299988000000001,2.14,0.02957988,0.01937985,0.0,14.0,1.0,877.0,61.0,0.0,2.97998,1.0,14.2,9.75,0.0
139.0,38526.5,52.56185130000001,-1.4552193,1.8940000000000001,28.883000000000003,104.07,0.01,0.1,0.0,1.779999,2.369995,1.369995,2.0400009999999997,-7.0,2.1,0.02957988,0.02957988,0.0,14.0,1.0,878.0,61.0,0.0,3.220001,1.0,14.2,9.75,0.0
139.0,38526.6,52.561851499999996,-1.455219,1.148,29.933000000000003,104.09,0.02,0.1,0.0,1.720001,2.25,1.32,1.970001,-6.299988,2.01,0.02957988,0.03977990000000001,0.0,14.0,1.0,881.0,61.0,0.0,3.4599910000000005,1.0,14.2,9.75,0.0
139.0,38526.7,52.561852,-1.4552186,2.153,28.413,104.07,-0.01,0.1,0.0,1.629997,2.0899959999999997,1.32,1.900002,-5.600006,1.89,0.02957988,0.04997993,0.0,14.0,1.0,883.0,61.0,0.0,3.4599910000000005,1.0,14.3,9.75,0.0
139.0,38526.8,52.5618521,-1.4552185,0.871,28.1,104.09,0.02,0.1,0.0,1.559998,1.9799959999999999,1.309998,1.799995,-5.0,1.78,0.02957988,0.04997993,0.0,14.0,1.0,887.0,61.0,0.0,0.8500061,1.0,14.0,9.75,0.0
139.0,38526.9,52.5618525,-1.4552181,1.6130000000000002,35.61,104.09,0.01,0.1,0.0,1.489998,1.9099959999999998,1.259995,1.7099990000000003,-4.799988,1.7,0.01937985,0.02957988,0.0,14.0,1.0,881.0,61.0,0.0,0.36999509999999997,1.0,14.2,9.75,0.0
139.0,38527.0,52.5618527,-1.4552178,1.368,36.672,104.1,0.02,0.1,0.0,1.509995,1.9099959999999998,1.25,1.7099990000000003,-4.799988,1.71,0.0,0.01937985,0.0,14.0,1.0,883.0,61.0,0.0,0.36999509999999997,1.0,14.2,9.75,0.0
139.0,38527.1,52.561853000000006,-1.4552176000000001,1.249,33.671,104.11,0.03,0.1,0.0,1.549995,1.93,1.32,1.779999,-4.299988,1.72,0.0,0.02957988,0.0,14.0,1.0,881.0,61.0,0.0,0.6099854,1.0,14.2,9.75,0.0
139.0,38527.2,52.5618534,-1.455217,1.9480000000000002,38.687,104.11,0.01,0.1,0.0,1.610001,1.9799959999999999,1.4399950000000001,1.8600009999999998,-4.100006,1.78,0.0,0.01937985,0.0,14.0,1.0,884.0,61.0,0.0,0.6099854,1.0,14.3,9.75,0.0
139.0,38527.3,52.5618536,-1.4552167999999999,1.181,37.725,104.13,0.03,0.1,0.0,1.6899950000000001,2.0599979999999998,1.519997,1.9399950000000001,-4.299988,1.85,0.0,0.01937985,0.0,14.0,1.0,883.0,61.0,0.0,1.7999880000000001,1.0,14.2,9.75,0.0
139.0,38527.4,52.561854,-1.4552163,2.0340000000000003,36.493,104.12,0.01,0.1,0.0,1.739998,2.119995,1.629997,2.029999,-4.0,1.92,0.0,0.01937985,0.0,14.0,1.0,882.0,61.0,0.0,3.220001,1.0,14.3,9.75,0.0
139.0,38527.5,52.5618543,-1.4552159,1.71,36.997,104.15,0.03,0.1,0.0,1.759995,2.119995,1.68,2.049995,-3.6000059999999996,1.94,0.0,0.02957988,0.0,14.0,1.0,877.0,61.0,0.0,2.75,1.0,14.2,9.75,0.0
139.0,38527.6,52.561854700000005,-1.4552154,1.858,36.621,104.13,0.0,0.1,0.0,1.759995,2.0899959999999997,1.6999970000000002,2.049995,-3.299988,1.93,0.009180069,0.02957988,0.0,14.0,1.0,881.0,61.0,0.0,1.320007,1.0,14.2,9.75,0.0
139.0,38527.7,52.561855,-1.455215,1.624,38.721,104.17,0.04,0.1,0.0,1.799995,2.110001,1.6899950000000001,2.029999,-3.299988,1.94,0.0,0.02957988,0.0,14.0,1.0,884.0,61.0,0.0,1.559998,1.0,14.2,9.75,0.0
139.0,38527.8,52.561855300000005,-1.4552144,1.9480000000000002,43.731,104.16,0.02,0.1,0.0,1.809998,2.110001,1.7299959999999999,2.0599979999999998,-2.799988,1.96,0.0,0.03977990000000001,0.0,14.0,1.0,884.0,61.0,0.0,2.269989,1.0,14.2,9.75,0.0
139.0,38527.9,52.561855599999994,-1.4552140999999998,1.584,41.84,104.18,0.04,0.1,0.0,1.839996,2.099998,1.769997,2.07,-2.600006,1.97,0.0,0.02957988,0.0,14.0,1.0,888.0,61.0,0.0,3.220001,1.0,14.2,9.75,0.0
139.0,38528.0,52.561856000000006,-1.4552135,2.0340000000000003,41.98,104.18,0.03,0.1,0.0,1.799995,2.0400009999999997,1.759995,2.049995,-2.5,1.93,0.009180069,0.02957988,0.0,14.0,1.0,895.0,61.0,0.0,3.220001,1.0,14.2,9.75,0.0
139.0,38528.1,52.5618563,-1.455213,1.703,43.891000000000005,104.19,0.03,0.1,0.0,1.769997,2.0,1.7299959999999999,1.9799959999999999,-2.199982,1.9,0.009180069,0.02957988,0.0,14.0,1.0,907.0,61.0,0.0,3.220001,1.0,14.2,9.75,0.0
139.0,38528.2,52.561856600000006,-1.4552126,1.735,42.69,104.17,0.01,0.1,0.0,1.7099990000000003,1.900002,1.6699979999999999,1.8799970000000001,-2.0,1.82,0.009180069,0.02957988,0.0,14.0,1.0,918.0,61.0,0.0,2.509979,1.0,14.2,9.75,0.0
139.0,38528.3,52.561856899999995,-1.4552123,1.483,43.233999999999995,104.19,0.03,0.1,0.0,1.6599959999999998,1.839996,1.629997,1.82,-1.6999819999999999,1.77,0.009180069,0.02957988,0.0,14.0,1.0,905.0,61.0,0.0,2.75,1.0,14.2,9.75,0.0
139.0,38528.4,52.5618572,-1.4552118,1.94,43.174,104.19,0.03,0.1,0.0,1.589996,1.759995,1.5799940000000001,1.75,-1.6999819999999999,1.71,0.009180069,0.01937985,0.0,14.0,1.0,892.0,61.0,0.0,9.869995,1.0,14.3,9.75,0.0
139.0,38528.5,52.5618574,-1.4552113999999998,1.192,45.67,104.19,0.03,0.1,0.0,1.4399950000000001,1.599998,1.489998,1.6399990000000002,-1.299988,1.57,0.03977990000000001,0.02957988,0.0,14.0,1.0,881.0,61.0,0.0,10.579989999999999,1.0,14.3,9.75,0.0
139.0,38528.6,52.561857700000004,-1.4552111,1.379,44.181000000000004,104.18,0.02,0.1,0.0,1.349998,1.459999,1.299995,1.4799959999999999,-0.8999939,1.41,0.04997993,0.01937985,0.0,14.0,1.0,865.0,61.0,0.0,2.029999,1.0,14.3,9.75,0.0
139.0,38528.7,52.56185789999999,-1.4552108,1.375,42.262,104.17,0.01,0.1,0.0,1.239998,1.369995,1.199997,1.290001,-1.1999819999999999,1.32,0.01937985,0.01937985,0.0,14.0,1.0,862.0,61.0,0.0,-0.1000061,1.0,14.3,9.75,0.0
139.0,38528.8,52.561858,-1.4552106,0.652,45.696999999999996,104.2,0.04,0.1,0.0,1.1899950000000001,1.299995,1.110001,1.239998,-0.7999878,1.26,0.0,0.02957988,0.0,14.0,1.0,860.0,61.0,0.0,-0.1000061,0.0,14.2,9.75,0.0
139.0,38528.9,52.5618582,-1.4552102,1.181,48.646,104.2,0.03,0.1,0.0,1.18,1.309998,1.110001,1.2299959999999999,-0.5,1.23,-0.009180069,0.01937985,0.0,14.0,1.0,858.0,61.0,0.0,-0.1000061,0.0,14.3,9.75,0.0
139.0,38529.0,52.5618585,-1.4552098,1.444,45.733000000000004,104.19,0.01,0.1,0.0,1.290001,1.379997,1.209999,1.309998,-0.7999878,1.31,-0.02958012,0.01937985,0.0,14.0,1.0,859.0,61.0,0.0,-0.1000061,0.0,14.3,9.75,0.0
139.0,38529.1,52.5618586,-1.4552096,0.857,47.806999999999995,104.21,0.04,0.1,0.0,1.4199979999999999,1.459999,1.3299940000000001,1.449997,-0.3999939,1.39,-0.03978014,0.02957988,0.0,14.0,1.0,873.0,61.0,0.0,0.1300049,0.0,14.2,9.75,0.0
139.0,38529.2,52.5618589,-1.4552091999999999,1.429,42.333,104.21,0.03,0.1,0.0,1.5299989999999999,1.519997,1.5,1.559998,-0.29998779999999997,1.49,-0.03978014,0.02957988,0.0,14.0,1.0,877.0,61.0,0.0,0.8500061,1.0,14.2,9.75,0.0
139.0,38529.3,52.561859199999994,-1.4552086,1.9369999999999998,47.78,104.2,0.01,0.1,0.0,1.629997,1.619995,1.610001,1.6699979999999999,-0.1999817,1.59,-0.02958012,0.02957988,0.0,14.0,1.0,890.0,61.0,0.0,3.4599910000000005,1.0,14.2,9.75,0.0
139.0,38529.4,52.5618593,-1.4552082000000002,1.2819999999999998,53.247,104.24,0.04,0.1,0.0,1.629997,1.6699979999999999,1.6699979999999999,1.720001,-0.1999817,1.64,-0.009180069,0.03977990000000001,0.0,14.0,1.0,897.0,61.0,0.0,2.97998,1.0,14.2,9.75,0.0
139.0,38529.5,52.561859600000005,-1.4552076000000003,1.9509999999999998,50.756,104.22,0.02,0.1,0.0,1.619995,1.650002,1.6599959999999998,1.68,0.2000122,1.64,0.0,0.02957988,0.0,14.0,1.0,910.0,61.0,0.0,0.6099854,1.0,14.2,9.75,0.0
139.0,38529.6,52.56185990000001,-1.4552072,1.433,50.617,104.24,0.03,0.1,0.0,1.5799940000000001,1.599998,1.610001,1.599998,0.0,1.6,0.0,0.01937985,0.0,14.0,1.0,923.0,61.0,0.0,0.36999509999999997,1.0,14.3,9.75,0.0
139.0,38529.7,52.5618601,-1.4552067000000002,1.6340000000000001,50.468,104.24,0.03,0.1,0.0,1.5799940000000001,1.559998,1.57,1.559998,0.2000122,1.57,0.0,0.01937985,0.0,14.0,1.0,926.0,61.0,0.0,0.8500061,1.0,14.3,9.75,0.0
139.0,38529.8,52.5618603,-1.4552062,1.58,53.706,104.24,0.02,0.1,0.0,1.589996,1.559998,1.57,1.549995,0.3999939,1.57,-0.009180069,0.009180069,0.0,14.0,1.0,899.0,61.0,0.0,1.7999880000000001,1.0,14.3,9.75,0.0
139.0,38529.9,52.5618605,-1.4552057,1.415,56.091,104.26,0.04,0.1,0.0,1.57,1.549995,1.5799940000000001,1.549995,0.3000183,1.57,0.0,0.009180069,0.0,14.0,1.0,885.0,61.0,0.0,1.7999880000000001,1.0,14.3,9.75,0.0
139.0,38530.0,52.5618608,-1.4552051000000001,1.89,50.376000000000005,104.26,0.03,0.1,2.700012,1.509995,1.5,1.540001,1.519997,0.2000122,1.52,0.0,0.01937985,0.0,14.0,1.0,874.0,61.0,0.0,0.36999509999999997,1.0,14.3,9.75,0.0
139.0,38530.1,52.561861,-1.4552047,1.325,52.113,104.27,0.03,0.1,18.20001,1.4700010000000001,1.43,1.4700010000000001,1.4399950000000001,0.7000122,1.46,0.0,0.01937985,0.0,14.0,1.0,889.0,61.0,0.0,0.6099854,1.0,14.2,9.75,0.0
139.0,38530.2,52.561861199999996,-1.4552043,1.307,52.121,104.25,0.02,0.1,34.59998,1.459999,1.4099959999999998,1.43,1.379997,0.7000122,1.43,-0.009180069,0.009180069,0.0,14.0,1.0,867.0,61.0,0.0,0.8500061,1.0,14.2,9.75,0.0
