GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.403183,-1.557902,0,0,6,0,28 / 28,7611,2019-09-08 12:03:59:341,-0.401,0.6172,9.7919,-0.0031,0.0057,9.8066,0.0141,-0.003,0.0088,-20.75,-31,41.56,341.16,-80.12,-169.91
52.403183,-1.557902,0,0,6,0,28 / 28,7711,2019-09-08 12:03:59:441,0.0531,0.1113,9.9212,-0.0009,0.0016,9.8066,0.0019,-0.0232,-0.0016,-20.5,-30.94,41.56,342.4,-80.15,-169.91
52.403183,-1.557902,0,0,6,0,28 / 28,7811,2019-09-08 12:03:59:541,-0.3841,0.5852,9.8148,-0.0002,0.0016,9.8066,0.0133,-0.0048,0.008,-20.06,-30.81,41.38,341.8,-80.13,-169.86
52.403183,-1.557902,0,0,6,0,28 / 28,7911,2019-09-08 12:03:59:641,0.1773,-0.1667,9.9419,-0.0004,0.002,9.8066,0.0357,-0.0016,0.0114,-20.69,-30.75,41.56,341.2,-80.13,-169.88
52.403183,-1.557902,0,0,6,0,28 / 28,8011,2019-09-08 12:03:59:741,-0.1528,0.0543,9.9359,0.0005,-0.0043,9.8066,-0.017,-0.0204,-0.0071,-20.31,-30.44,41.31,341.84,-80.12,-169.89
52.403183,-1.557902,0,0,6,0,28 / 28,8111,2019-09-08 12:03:59:841,-0.0103,-0.0622,9.8316,0.003,-0.0046,9.8066,-0.0323,-0.0149,0.0119,-20.25,-30.62,41.38,341.7,-80.06,-169.92
52.403183,-1.557902,0,0,6,0,29 / 29,8212,2019-09-08 12:03:59:942,0.1153,0.0678,9.8003,-0.0053,0.0013,9.8066,0.0251,-0.0296,0.0188,-20.37,-30.25,42.13,342.46,-80.06,-169.9
52.403183,-1.557902,0,0,6,0,29 / 29,8312,2019-09-08 12:04:00:042,-0.3606,0.1216,10.0042,-0.0038,0.0001,9.8066,0.0347,-0.0337,-0.0043,-20.94,-30.37,42,341.65,-80.07,-169.54
52.403183,-1.557902,0,0,6,0,29 / 29,8412,2019-09-08 12:04:00:142,0.1116,-0.1808,9.9642,0.0013,-0.0024,9.8066,0.0004,-0.0352,0.007,-20.87,-30.19,42.13,341.68,-80.07,-169.51
52.403183,-1.557902,0,0,6,0,29 / 29,8511,2019-09-08 12:04:00:241,-0.1038,-0.1792,9.9182,0.0047,-0.0053,9.8066,-0.0025,-0.0306,0.0134,-20.44,-30.25,42.13,342.83,-80.01,-169.57
52.403183,-1.557902,0,0,6,0,29 / 29,8612,2019-09-08 12:04:00:342,-0.0591,0.107,9.8003,0.0023,0.0005,9.8066,0.0006,-0.0531,-0.0009,-20.62,-30.06,42.06,341.45,-80.03,-169.71
52.403183,-1.557902,0,0,6,0,29 / 29,8712,2019-09-08 12:04:00:442,0.1048,-0.0682,9.8318,0.0007,0.0013,9.8066,-0.0234,-0.0444,0.0021,-20.69,-30.12,42.13,341.53,-80.04,-169.64
52.403183,-1.557902,0,0,6,0,29 / 29,8811,2019-09-08 12:04:00:541,-0.1741,0.2385,9.7254,-0.0023,0.0036,9.8066,0.0055,-0.0389,0.0206,-20.5,-30.12,41.56,342.74,-80.02,-169.65
52.403183,-1.557902,0,0,6,0,29 / 29,8911,2019-09-08 12:04:00:641,-0.3885,0.2171,9.8892,-0.0022,0.0054,9.8066,0.0162,-0.0561,0.0079,-20.19,-29.69,41.94,342.82,-80.02,-169.58
52.403183,-1.557902,0,0,6,0,29 / 29,9011,2019-09-08 12:04:00:741,-0.328,0.3576,9.9183,0.0089,-0.0069,9.8066,-0.0105,-0.0524,-0.0069,-19.56,-29.81,41.63,342.75,-80.07,-169.65
52.403183,-1.557902,0,0,6,0,29 / 29,9111,2019-09-08 12:04:00:841,-0.2417,0.3677,9.9124,0.0068,-0.0049,9.8066,-0.0056,-0.0605,0.003,-19.37,-29.87,41.56,343.44,-80.02,-170.14
52.403183,-1.557902,0,0,6,0,29 / 29,9211,2019-09-08 12:04:00:941,-0.1433,0.2061,9.8825,-0.0023,0.0045,9.8066,0.0152,-0.0737,0.0205,-19.75,-29.81,41.63,342.04,-80.03,-170.27
52.403183,-1.557902,0,0,6,0,29 / 29,9312,2019-09-08 12:04:01:042,-0.3782,0.298,9.7894,0.0012,-0.002,9.8065,-0.013,-0.072,0.0078,-19.37,-30,41.63,343.31,-80.01,-170.25
52.403183,-1.557902,0,0,6,0,29 / 29,9411,2019-09-08 12:04:01:141,-0.0165,0.0577,9.801,0.0003,0.0056,9.8066,0.0222,-0.0994,0.0168,-19.19,-30.12,41.81,343.25,-79.99,-170.3
52.403183,-1.557902,0,0,6,0,29 / 29,9511,2019-09-08 12:04:01:241,-0.3734,0.2857,9.8024,-0.0026,0.0031,9.8066,0.0195,-0.0993,0.0186,-19,-29.62,41.56,343.17,-79.99,-170.37
52.403183,-1.557902,0,0,6,0,29 / 29,9611,2019-09-08 12:04:01:341,-0.0396,-0.0773,9.9562,0.0047,-0.0036,9.8066,-0.0021,-0.1025,0.0048,-19.25,-29.69,42.31,343.18,-79.99,-170.36
52.403183,-1.557902,0,0,6,0,29 / 29,9711,2019-09-08 12:04:01:441,-0.1655,0.2789,9.8719,0.0043,-0.0018,9.8066,-0.0122,-0.1032,0.0092,-18.87,-30,41.94,342.78,-79.93,-170.7
52.403183,-1.557902,0,0,6,0,29 / 29,9811,2019-09-08 12:04:01:541,0.1649,-0.3618,10.0118,0.0038,-0.0043,9.8066,-0.0034,-0.102,0.0219,-17.94,-30.44,42.25,343.78,-79.93,-170.95
52.403183,-1.557902,0,0,6,0,29 / 29,9911,2019-09-08 12:04:01:641,-0.1424,0.0998,9.7334,0.0045,-0.005,9.8066,-0.0169,-0.1256,0.0215,-18.87,-29.94,42.06,342.29,-79.87,-171.11
52.403183,-1.557902,0,0,6,0,29 / 29,10012,2019-09-08 12:04:01:742,0.1746,-0.2309,9.9321,-0.0004,0.0035,9.8065,-0.0005,-0.1128,0.0251,-18.06,-30.37,41.94,343.71,-79.85,-170.98
52.403183,-1.557902,0,0,6,0,29 / 29,10111,2019-09-08 12:04:01:841,0.3125,-0.0618,9.8257,0.004,0.0023,9.8066,-0.0118,-0.0987,0.0258,-17.44,-30.31,41.06,344.18,-79.86,-171.2
52.403183,-1.557902,0,0,6,0,28 / 28,10211,2019-09-08 12:04:01:941,0.09,0.1433,9.752,0.0016,0.0052,9.8066,0.0245,-0.1194,0.001,-16.62,-30.62,41.63,344.46,-79.87,-171.42
52.403183,-1.557902,0,0,6,0,28 / 28,10311,2019-09-08 12:04:02:041,0.1912,0.0604,10.0076,0.0003,0.0009,9.8066,0.0087,-0.0808,0.0234,-17,-30.5,41.5,344.3,-79.89,-171.62
52.403183,-1.557902,0,0,6,0,28 / 28,10411,2019-09-08 12:04:02:141,-0.2096,0.1452,10.1112,-0.0007,-0.004,9.8066,-0.0253,-0.1158,0.0299,-16.69,-30.37,41.81,344.42,-79.91,-171.53
52.403183,-1.557902,0,0,6,0,28 / 28,10511,2019-09-08 12:04:02:241,-0.1042,0.3963,9.6681,-0.0024,-0.0022,9.8066,-0.0084,-0.1062,0.0149,-16.19,-30.5,40.94,345.48,-79.92,-171.28
52.403183,-1.557902,0,0,6,0,28 / 28,10615,2019-09-08 12:04:02:345,0.0922,0.133,9.7585,0.0013,0.0026,9.8066,0.0078,-0.1455,0.0255,-16.12,-30.62,41.63,345.96,-79.94,-171.3
52.403183,-1.557902,0,0,6,0,28 / 28,10711,2019-09-08 12:04:02:441,-0.5066,0.4447,10.0826,-0.002,-0.0038,9.8066,-0.0021,-0.1195,0.0255,-15.62,-30.25,40.81,345.43,-79.93,-171.32
52.403183,-1.557902,0,0,6,0,28 / 28,10811,2019-09-08 12:04:02:541,-0.1923,0.226,9.7294,-0.0031,0.0021,9.8066,0.0055,-0.1484,0.026,-15.44,-30.75,40.5,346.75,-79.94,-171.32
52.403183,-1.557902,0,0,6,0,28 / 28,10911,2019-09-08 12:04:02:641,-0.1791,0.166,9.8598,-0.0024,0.0014,9.8066,-0.0107,-0.1545,0.0305,-14.81,-30.62,40.63,346.99,-79.96,-171.12
52.403183,-1.557902,0,0,6,0,28 / 28,11011,2019-09-08 12:04:02:741,-0.3026,0.6276,10.0429,0.003,-0.0033,9.8065,-0.0191,-0.1494,0.0101,-15.37,-31.06,41.13,347.08,-79.97,-171.05
