No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
138.0,41090.0,52.749379,-1.6742025,59.195,343.236,95.44,-0.31,0.1,0.0,58.69,59.12999,58.83,58.95,3.700012,58.95,0.0,0.06936002,0.0,5.0,3.0,1797.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.5
138.0,41090.1,52.749393000000005,-1.6742095,58.792,343.16900000000004,95.4,-0.32,0.1,0.0,59.01999,59.319990000000004,58.58,59.06,3.700012,59.0,-0.01938009,0.07956004,0.0,5.0,3.0,1836.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.5
138.0,41090.2,52.749406900000004,-1.6742169999999998,58.536,342.23900000000003,95.35,-0.34,0.1,0.0,58.91,59.33,58.81,59.14999,3.800018,59.09,-0.01938009,0.10913989999999998,0.0,5.0,3.0,1809.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41090.3,52.7494209,-1.6742242999999999,58.77,342.537,95.32,-0.34,0.1,0.0,59.12999,59.41,58.98999,59.41,4.100006,59.29,-0.01938009,0.11933989999999998,0.0,5.0,3.0,1819.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41090.4,52.749434900000004,-1.6742318999999999,59.198,342.166,95.24,-0.38,0.1,0.0,59.08,59.459990000000005,58.95,59.11,4.200012,59.39,-0.01938009,0.11933989999999998,0.0,5.0,3.0,1822.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41090.5,52.7494488,-1.6742392,58.331,342.089,95.26,-0.33,0.1,0.0,59.08,59.56,59.099990000000005,59.44,4.300018,59.34,-0.01938009,0.10913989999999998,0.0,5.0,3.0,1818.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41090.6,52.7494627,-1.6742469,58.777,341.58099999999996,95.21,-0.34,0.1,0.0,59.08,59.56,58.95,59.22,4.200012,59.3,-0.01938009,0.10913989999999998,0.0,5.0,3.0,1812.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41090.7,52.7494766,-1.6742549999999998,59.058,340.82599999999996,95.15,-0.36,0.1,0.0,59.23,59.64999,59.11,59.56,4.399994,59.28,-0.01938009,0.10913989999999998,0.0,5.0,3.0,1815.0,86.0,0.0,-0.25,0.0,14.2,6.0,7.0
138.0,41090.8,52.749490599999994,-1.6742633,59.411,340.41900000000004,95.09,-0.39,0.1,0.0,59.33,59.75999,59.09,59.34,4.399994,59.44,-0.02958012,0.09995985,0.0,5.0,3.0,1819.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41090.9,52.7495043,-1.6742719000000001,58.82,339.785,94.99,-0.44,0.1,0.0,59.319990000000004,59.7,59.179990000000004,59.61,4.300018,59.56,-0.01938009,0.10913989999999998,0.0,5.0,3.0,1823.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41091.0,52.749518200000004,-1.6742809,59.494,338.962,94.88,-0.51,0.1,0.0,59.39,59.73999,59.42,59.69,4.300018,59.47,-0.009180069,0.09995985,0.0,5.0,3.0,1828.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41091.1,52.749532,-1.6742896999999999,59.494,339.167,94.8,-0.53,0.1,0.0,59.569990000000004,60.09,59.41,60.0,4.399994,59.78,-0.02958012,0.11933989999999998,0.0,5.0,3.0,1829.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41091.2,52.7495459,-1.6742986,59.53,338.861,94.71,-0.56,0.1,0.0,59.819990000000004,60.19,59.48,59.56,4.200012,59.96,-0.02958012,0.10913989999999998,0.0,5.0,3.0,1843.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,7.0
138.0,41091.3,52.749559600000005,-1.6743078999999998,59.486000000000004,338.088,94.63,-0.58,0.1,0.0,59.72,60.14,59.59,59.94,3.700012,59.94,-0.01938009,0.09995985,0.0,5.0,3.0,1831.0,86.0,0.0,0.2200012,0.0,14.2,6.0,7.0
138.0,41091.4,52.7495734,-1.6743173,59.79600000000001,337.656,94.56,-0.59,0.1,0.0,59.86,60.25999,59.78999,60.17,4.200012,59.96,-0.01938009,0.09995985,0.0,5.0,3.0,1833.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,6.5
138.0,41091.5,52.7495873,-1.6743269,60.131,337.423,94.49,-0.6,0.1,0.0,60.03999,60.33,59.959990000000005,60.25,4.200012,59.94,-0.02958012,0.08976007,0.0,5.0,3.0,1835.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,1.5
138.0,41091.6,52.7496009,-1.6743365,59.605,336.975,94.4,-0.63,0.1,0.0,60.03,60.53,59.92,60.209990000000005,4.200012,60.2,-0.02958012,0.09995985,0.0,5.0,3.0,1843.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,0.0
138.0,41091.7,52.7496147,-1.6743465,60.25,336.629,94.3,-0.66,0.1,0.0,60.12999,60.48,59.91,60.22,3.8999940000000004,60.27,-0.01938009,0.09995985,0.0,5.0,3.0,1841.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,0.0
138.0,41091.8,52.7496284,-1.6743565000000002,60.16,336.452,94.19,-0.69,0.1,0.0,60.2,60.62,60.06,60.39999,3.700012,60.31,-0.02958012,0.08976007,0.0,5.0,3.0,1841.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,0.0
138.0,41091.9,52.7496421,-1.6743671,60.623999999999995,335.409,94.09,-0.72,0.1,0.0,60.34,60.76999,60.14999,60.569990000000004,3.300018,60.46,-0.02958012,0.06936002,0.0,5.0,3.0,1837.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,0.0
138.0,41092.0,52.7496557,-1.6743772,59.972,335.85400000000004,93.97,-0.75,0.1,0.0,60.55,60.73999,60.39,60.66,2.300018,60.58,-0.02958012,0.04997993,0.0,5.0,3.0,1859.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,0.0
138.0,41092.1,52.7496692,-1.6743879,60.365,334.904,93.82,-0.81,0.1,0.0,60.56,60.84,60.53999,60.73999,2.0,60.61,-0.02958012,0.05915999,0.0,5.0,3.0,1859.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,0.0
138.0,41092.2,52.7496827,-1.6743985,60.199,334.87300000000005,93.7,-0.84,0.1,0.0,60.66,60.73999,60.72,60.849990000000005,1.399994,60.72,-0.02958012,0.01937985,0.0,5.0,3.0,1856.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,0.0
138.0,41092.3,52.749696300000004,-1.6744090999999999,60.486999999999995,334.751,93.58,-0.87,0.1,0.0,60.69,60.75,60.73999,60.73,1.200012,60.8,-0.02958012,0.0,0.0,5.0,3.0,1849.0,86.0,0.0,-0.02001953,0.0,14.2,6.0,0.0
138.0,41092.4,52.74971,-1.6744197,60.552,335.085,93.47,-0.89,0.1,0.0,60.91,60.819990000000004,60.89999,60.92,1.399994,60.87,-0.04997993,0.0,0.0,5.0,3.0,1819.0,86.0,0.0,4.970001,1.0,14.2,6.0,0.0
138.0,41092.5,52.7497238,-1.6744303999999999,61.006,334.866,93.36,-0.9,0.1,0.0,60.81,60.8,60.81,60.599990000000005,1.0,60.91,-0.05915999,0.0,0.0,5.0,3.0,1810.0,86.0,0.0,6.869994999999999,1.0,14.2,6.0,0.0
138.0,41092.6,52.7497374,-1.674441,60.721000000000004,335.035,93.22,-0.94,0.1,0.0,60.819990000000004,60.91,60.78999,60.72,0.3000183,60.86,-0.07956004,0.009180069,0.0,5.0,3.0,1778.0,86.0,0.0,6.869994999999999,1.0,14.2,6.0,0.0
138.0,41092.7,52.749751100000005,-1.6744518,60.778999999999996,334.58,93.11,-0.95,0.1,0.0,60.81,60.679990000000004,60.76999,60.48999,-0.1000061,60.77,-0.08976007,0.0,0.0,5.0,3.0,1789.0,85.0,0.0,6.869994999999999,1.0,14.2,6.0,0.0
138.0,41092.8,52.7497647,-1.6744625,60.486999999999995,334.515,93.0,-0.97,0.1,0.0,60.8,60.48,60.72,60.569990000000004,0.0,60.61,-0.09996009,-0.009180069,0.0,5.0,3.0,1798.0,86.0,0.0,8.299988,1.0,14.2,6.0,0.0
138.0,41092.9,52.74977820000001,-1.6744735,60.714,334.293,92.81,-1.04,0.1,0.0,60.7,60.429990000000004,60.61,60.37,0.2000122,60.52,-0.11933989999999998,-0.02958012,0.0,5.0,3.0,1802.0,85.0,0.0,10.19998,1.0,14.2,6.0,0.0
138.0,41093.0,52.7497918,-1.6744841,60.49100000000001,334.721,92.7,-1.04,0.1,0.0,60.3,59.91,60.19,60.11,0.1000061,60.54,-0.13974,-0.009180069,0.0,5.0,3.0,1812.0,85.0,0.0,13.04999,1.0,14.2,6.0,0.0
138.0,41093.1,52.749805099999996,-1.6744946,59.593999999999994,334.61300000000006,92.55,-1.08,0.1,0.0,60.03,59.98,60.0,59.69,-0.6000061,59.99,-0.16014,-0.04997993,0.0,5.0,3.0,1818.0,85.0,0.0,14.22998,1.0,14.2,6.0,0.0
138.0,41093.2,52.749818399999995,-1.6745053,59.256,334.316,92.41,-1.1,0.1,0.0,59.39,59.37999,59.64,59.5,-0.7999878,59.52,-0.1693201,-0.05915999,0.0,5.0,3.0,1815.0,85.0,0.0,14.949979999999998,1.0,14.2,6.0,0.0
138.0,41093.3,52.7498322,-1.6745157000000002,60.383,335.17400000000004,92.29,-1.11,0.1,0.0,59.12999,59.03999,59.03999,58.89999,-0.6999816999999999,58.99,-0.17952010000000002,-0.05915999,0.0,5.0,3.0,1800.0,85.0,0.0,15.17999,1.0,14.2,6.0,0.0
138.0,41093.4,52.7498455,-1.674526,59.386,335.14300000000003,92.15,-1.13,0.1,0.0,59.00999,58.56,58.929990000000004,58.61,-0.7999878,58.86,-0.18972020000000003,-0.07956004,0.0,5.0,3.0,1780.0,85.0,0.0,14.949979999999998,1.0,14.2,6.0,0.0
138.0,41093.5,52.7498586,-1.6745362,58.547,334.851,91.99,-1.16,0.1,0.0,58.819990000000004,57.97,58.56,58.23,-1.5,58.7,-0.18972020000000003,-0.07956004,0.0,5.0,3.0,1756.0,85.0,0.0,14.949979999999998,1.0,14.2,6.0,0.0
138.0,41093.6,52.7498716,-1.6745463999999999,58.0,334.999,91.83,-1.2,0.1,0.0,58.28999,57.94,58.2,57.83,-1.5,58.32,-0.18972020000000003,-0.06936002,0.0,5.0,3.0,1730.0,85.0,0.0,14.949979999999998,1.0,14.2,6.0,0.0
138.0,41093.7,52.7498847,-1.6745562999999999,57.852,335.37,91.71,-1.21,0.1,0.0,58.099990000000005,57.62999,58.11,57.67,-1.600006,57.84,-0.18972020000000003,-0.07956004,0.0,5.0,3.0,1718.0,85.0,0.0,14.949979999999998,1.0,14.2,6.0,0.0
138.0,41093.8,52.7498978,-1.6745659999999998,57.553000000000004,335.63800000000003,91.56,-1.22,0.1,0.0,58.06,57.44,57.819990000000004,57.53999,-1.7999880000000001,57.77,-0.1693201,-0.07956004,0.0,5.0,3.0,1693.0,85.0,0.0,4.5,1.0,14.2,6.0,0.0
138.0,41093.9,52.749910799999995,-1.6745758,57.535,335.784,91.41,-1.25,0.1,0.0,57.76999,57.72,57.73,57.44,-2.0,57.64,-0.12954000000000002,-0.08976007,0.0,5.0,3.0,1669.0,85.0,0.0,2.600006,1.0,14.2,6.0,0.0
138.0,41094.0,52.7499239,-1.6745851999999999,57.254,336.17199999999997,91.3,-1.23,0.1,0.0,58.03,57.64999,57.849990000000005,57.48,-2.600006,57.71,-0.08976007,-0.10913989999999998,0.0,5.0,3.0,1659.0,85.0,0.0,-0.4900208,1.0,14.2,6.0,0.0
138.0,41094.1,52.749937,-1.6745946999999999,57.352,336.476,91.13,-1.26,0.1,0.0,58.14,57.58,57.84,57.61,-2.899994,57.92,-0.06936002,-0.11933989999999998,0.0,5.0,3.0,1663.0,85.0,0.0,-0.02001953,0.0,14.1,6.0,0.0
138.0,41094.2,52.749950000000005,-1.6746039,57.04600000000001,336.541,91.03,-1.25,0.1,0.0,58.05,57.64,57.94,57.64999,-3.5,57.87,-0.05915999,-0.13974,0.0,5.0,3.0,1664.0,85.0,0.0,-0.02001953,0.0,14.2,6.0,0.0
138.0,41094.3,52.7499634,-1.6746133,57.888000000000005,336.965,90.88,-1.27,0.1,0.0,58.16,57.69,58.12,57.569990000000004,-4.299988,58.01,-0.04997993,-0.1693201,0.0,5.0,3.0,1662.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,0.0
138.0,41094.4,52.7499764,-1.6746223999999998,57.06399999999999,337.209,90.72,-1.3,0.1,0.0,58.25,57.50999,58.19,57.64999,-5.299988,57.83,-0.04997993,-0.18972020000000003,0.0,5.0,3.0,1668.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,0.0
138.0,41094.5,52.749989799999994,-1.6746314,57.622,337.731,90.59,-1.3,0.1,0.0,58.41,57.72,58.48,57.8,-5.600006,57.93,-0.05915999,-0.21011999999999997,0.0,5.0,3.0,1679.0,85.0,0.0,-0.2600098,0.0,14.2,6.0,0.0
138.0,41094.6,52.7500032,-1.67464,57.773,338.61,90.44,-1.32,0.1,0.0,58.58,57.73999,58.37999,57.75999,-5.5,58.13,-0.05915999,-0.19991989999999998,0.0,5.0,3.0,1685.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,6.5
138.0,41094.7,52.7500166,-1.6746482,57.445,339.661,90.3,-1.33,0.1,0.0,58.849990000000005,58.06,58.44,57.76999,-5.600006,58.33,-0.05915999,-0.19991989999999998,0.0,5.0,3.0,1744.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,11.5
138.0,41094.8,52.750030300000006,-1.6746562999999999,57.838,340.13300000000004,90.16,-1.33,0.1,0.0,58.94,58.31,58.62999,58.05,-6.199982,58.52,-0.04997993,-0.17952010000000002,0.0,5.0,3.0,1812.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,13.0
138.0,41094.9,52.7500439,-1.6746642,57.68600000000001,340.514,90.05,-1.32,0.1,0.0,59.12999,58.39999,58.92,58.33,-6.100006,58.86,-0.03978014,-0.17952010000000002,0.0,5.0,3.0,1806.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,13.5
138.0,41095.0,52.7500578,-1.6746719,58.513999999999996,341.342,89.94,-1.3,0.1,0.0,59.209990000000005,58.62,59.00999,58.61,-6.0,58.95,-0.03978014,-0.16014,0.0,5.0,3.0,1824.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,13.5
138.0,41095.1,52.7500715,-1.6746794999999999,58.284,341.431,89.78,-1.32,0.1,0.0,59.41,58.87999,59.39,58.67,-5.899994,59.2,-0.01938009,-0.1693201,0.0,5.0,3.0,1820.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,13.5
138.0,41095.2,52.7500856,-1.6746869000000002,58.91,342.158,89.65,-1.32,0.1,0.0,59.73999,59.12999,59.55,59.03,-6.0,59.41,-0.01938009,-0.17952010000000002,0.0,5.0,3.0,1823.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,14.0
138.0,41095.3,52.750099600000006,-1.6746941,58.799,342.616,89.51,-1.33,0.1,0.0,60.01999,59.429990000000004,59.819990000000004,59.0,-5.699982,59.8,-0.009180069,-0.17952010000000002,0.0,5.0,3.0,1822.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,15.0
138.0,41095.4,52.7501137,-1.6747009000000002,59.086999999999996,343.67400000000004,89.36,-1.35,0.1,0.0,60.2,59.849990000000005,60.099990000000005,59.51999,-5.199982,59.87,-0.009180069,-0.1693201,0.0,5.0,3.0,1844.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,15.5
138.0,41095.5,52.750128000000004,-1.6747078000000002,59.357,343.70599999999996,89.24,-1.33,0.1,0.0,60.50999,60.16,60.39,59.73999,-5.100006,60.13,0.0,-0.1693201,0.0,5.0,3.0,1852.0,85.0,0.0,-0.7400208,0.0,14.2,6.0,15.5
138.0,41095.6,52.7501422,-1.6747140999999999,59.208999999999996,344.699,89.1,-1.35,0.1,0.0,60.81,60.41,60.64999,60.09,-5.100006,60.44,0.0,-0.14994000000000002,0.0,5.0,3.0,1864.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,15.5
138.0,41095.7,52.750156700000005,-1.6747205,59.778,344.966,88.98,-1.33,0.1,0.0,61.069990000000004,60.569990000000004,60.95,60.319990000000004,-5.0,60.69,0.0,-0.14994000000000002,0.0,5.0,3.0,1878.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,15.5
138.0,41095.8,52.7501712,-1.6747267999999997,60.232,345.35699999999997,88.83,-1.35,0.1,0.0,61.36,60.83,61.11,60.67,-4.5,60.97,0.0,-0.14994000000000002,0.0,5.0,3.0,1904.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,15.5
137.0,41095.9,52.7501859,-1.6747328000000001,60.437,345.92199999999997,88.7,-1.34,0.1,0.0,61.53999,61.2,61.36,60.91,-4.0,61.15,0.0,-0.13974,0.0,5.0,3.0,1899.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,15.5
137.0,41096.0,52.75020070000001,-1.6747386000000002,60.8,346.654,88.56,-1.35,0.1,0.0,61.84,61.50999,61.67,61.28,-3.199982,61.56,0.0,-0.13974,0.0,5.0,3.0,1908.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,18.0
137.0,41096.1,52.750215499999996,-1.6747441,60.775,347.20599999999996,88.42,-1.35,0.1,0.0,61.959990000000005,61.76999,61.75,61.37,-2.699982,61.82,0.0,-0.11933989999999998,0.0,5.0,3.0,1903.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,19.0
137.0,41096.2,52.75023039999999,-1.6747496,61.181999999999995,347.421,88.29,-1.34,0.1,0.0,62.37999,62.26999,62.14,62.00999,-2.399994,62.13,0.0,-0.08976007,0.0,5.0,3.0,1917.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,19.5
138.0,41096.3,52.7502455,-1.6747549,61.646,347.88699999999994,88.18,-1.32,0.1,0.0,62.75,62.53999,62.34,62.16,-2.299988,62.64,0.0,-0.05915999,0.0,5.0,3.0,1948.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
138.0,41096.4,52.750260600000004,-1.6747604,61.733000000000004,347.481,88.04,-1.33,0.1,0.0,62.92,62.92,62.73999,62.459990000000005,-2.100006,62.94,0.009180069,-0.04997993,0.0,5.0,3.0,1944.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
138.0,41096.5,52.7502756,-1.6747656,61.481,347.969,87.94,-1.3,0.1,0.0,63.12999,63.01999,63.16,62.89,-1.7999880000000001,63.15,0.02957988,-0.04997993,0.0,5.0,3.0,1939.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
138.0,41096.6,52.7502908,-1.6747713,62.358999999999995,347.6,87.78,-1.32,0.1,0.0,63.37999,63.37,63.5,63.25999,-1.299988,63.32,0.02957988,-0.03978014,0.0,5.0,3.0,1947.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
138.0,41096.7,52.7503058,-1.6747767999999998,62.042,347.767,87.58,-1.37,0.1,0.0,63.83,63.819990000000004,63.72,63.48,-0.6999816999999999,63.69,0.01937985,-0.03978014,0.0,5.0,3.0,1952.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41096.8,52.7503213,-1.6747818,62.733999999999995,348.49300000000005,87.5,-1.33,0.1,0.0,64.17,64.31,63.89999,63.78,-0.29998779999999997,64.13,0.009180069,-0.04997993,0.0,5.0,3.0,1961.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41096.9,52.7503368,-1.6747869999999998,63.31,348.57599999999996,87.38,-1.32,0.1,0.0,64.59,64.62999,64.09,64.06,-0.1999817,64.48,0.009180069,-0.04997993,0.0,5.0,3.0,1982.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41097.0,52.7503523,-1.6747921000000001,63.158,348.52,87.27,-1.3,0.1,0.0,64.73,64.76999,64.56999,64.44,-0.5,64.62,0.02957988,-0.04997993,0.0,5.0,3.0,1977.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41097.1,52.7503683,-1.6747971,64.314,348.983,87.24,-1.22,0.1,0.0,65.00999,64.95,65.0,64.86,-1.1999819999999999,64.93999000000001,0.02957988,-0.04997993,0.0,5.0,3.0,1995.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41097.2,52.750383899999996,-1.6748023,63.878,348.60900000000004,87.13,-1.21,0.1,0.0,65.23999,65.36,65.14,64.95999,-1.399994,65.13,0.01937985,-0.05915999,0.0,5.0,3.0,2005.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41097.3,52.7503997,-1.6748074,64.087,348.81300000000005,87.03,-1.19,0.1,0.0,65.7,65.73,65.50999,65.06,-1.5,65.61,0.009180069,-0.08976007,0.0,5.0,3.0,2011.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41097.4,52.7504156,-1.6748128000000002,64.631,348.477,86.94,-1.16,0.1,0.0,65.92999,65.97,65.62999,65.25,-1.7999880000000001,65.8,0.01937985,-0.09996009,0.0,5.0,3.0,2014.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41097.5,52.7504316,-1.6748177,64.703,349.19300000000004,86.89,-1.11,0.1,0.0,65.97,66.00999,65.95,65.78,-1.600006,65.9,0.02957988,-0.09996009,0.0,5.0,3.0,2026.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41097.6,52.7504474,-1.6748227,64.472,349.134,86.83,-1.07,0.1,0.0,66.19,66.14,66.22,66.0,-1.6999819999999999,66.07,0.02957988,-0.11933989999999998,0.0,5.0,3.0,2019.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41097.7,52.750463800000006,-1.6748274,65.506,349.782,86.81,-1.0,0.1,0.0,66.31,66.45999,66.23,66.16,-1.7999880000000001,66.32,0.02957988,-0.10913989999999998,0.0,5.0,3.0,2038.0,85.0,0.0,-0.02999878,0.0,14.2,6.0,20.5
137.0,41097.8,52.75048,-1.6748325,66.064,349.339,86.71,-1.0,0.1,0.0,66.59,66.62,66.50999,66.16,-1.899994,66.48,0.01937985,-0.09996009,0.0,5.0,3.0,2042.0,85.0,0.0,-0.02999878,0.0,14.2,6.75,20.5
137.0,41097.9,52.7504961,-1.6748371999999998,65.624,349.77,86.61,-1.0,0.1,0.0,66.87999,66.92999,66.48999,66.28,-2.0,66.83,0.01937985,-0.08976007,0.0,5.0,3.0,2050.0,85.0,0.0,-0.02999878,0.0,14.2,6.75,20.5
137.0,41098.0,52.75051270000001,-1.6748413,66.215,351.04699999999997,86.65,-0.9,0.1,0.0,67.09999,67.01999,66.95,66.67,-1.7999880000000001,66.95,0.01937985,-0.07956004,0.0,5.0,3.0,2057.0,85.0,0.0,-0.02999878,0.0,14.2,6.75,18.5
137.0,41098.1,52.750529,-1.6748455,65.822,350.81300000000005,86.63,-0.85,0.1,0.0,67.17,67.2,67.0,66.86,-1.299988,67.18999000000001,0.01937985,-0.07956004,0.0,5.0,3.0,2057.0,85.0,0.0,-0.02999878,0.0,14.2,6.75,14.5
137.0,41098.2,52.75054539999999,-1.6748502,66.37,350.19300000000004,86.58,-0.81,0.1,0.0,67.26999,67.23999,67.16,67.06999,-1.0,67.18999000000001,0.009180069,-0.06936002,0.0,6.0,3.0,2065.0,85.0,0.0,-0.2600098,0.0,14.2,6.75,14.0
