No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
138.0,63145.8,52.5962384,-1.6089239,10.31,199.847,67.82,0.04,0.1,10.20001,10.46,10.0,10.52,10.03,-4.799988,10.22,0.03977990000000001,0.01937985,0.0,2.0,3.0,1478.0,85.0,0.0,-0.08999634,0.0,14.2,18.0,0.0
138.0,63145.9,52.596236,-1.6089254,10.03,202.718,67.76,-0.03,0.1,0.0,10.579989999999999,10.25999,10.68,10.23,-3.6000059999999996,10.4,0.009180069,0.02957988,0.0,2.0,3.0,1524.0,85.0,0.0,0.1399841,0.0,14.1,18.0,0.0
138.0,63146.0,52.59623320000001,-1.6089267,11.196,201.54,67.69,-0.08,0.1,0.0,10.71,10.39,10.67,10.48,-2.0,10.59,0.0,0.01937985,0.0,2.0,3.0,1531.0,85.0,0.0,1.329987,1.0,14.1,18.0,0.0
138.0,63146.1,52.596230399999996,-1.6089265,10.789000000000001,194.30599999999998,67.73,-0.08,0.1,0.0,10.78,10.63,10.88,10.68,-1.299988,10.71,0.0,0.03977990000000001,0.0,2.0,3.0,1557.0,85.0,0.0,1.329987,1.0,14.2,18.0,0.0
138.0,63146.2,52.5962279,-1.6089277,10.199,197.347,67.58,-0.2,0.1,0.0,10.86,10.85,10.93,10.93,0.0,10.83,0.0,0.03977990000000001,0.0,2.0,3.0,1570.0,85.0,0.0,1.089996,1.0,14.1,18.0,0.0
138.0,63146.3,52.596225600000004,-1.6089291000000001,10.177,200.75900000000001,67.45,-0.3,0.1,0.0,10.93999,11.02,10.95,11.02,1.0,10.96,0.0,0.04997993,0.0,2.0,3.0,1553.0,85.0,0.0,1.089996,1.0,14.2,18.0,0.0
138.0,63146.4,52.596222499999996,-1.6089307,11.505999999999998,199.58700000000002,67.63,-0.2,0.1,0.0,11.04,11.06,10.97,11.04,1.8000180000000001,11.01,0.0,0.04997993,0.0,2.0,3.0,1543.0,85.0,0.0,1.329987,1.0,14.2,18.0,0.0
138.0,63146.5,52.5962197,-1.6089312999999998,11.002,195.19400000000002,67.74,-0.17,0.1,0.0,10.829989999999999,11.06,10.96,11.18999,2.5,11.22,0.0,0.04997993,0.0,2.0,3.0,1504.0,85.0,0.0,1.809998,1.0,14.1,18.0,0.0
138.0,63146.6,52.5962164,-1.6089324,12.013,193.294,67.94,-0.06,0.1,0.0,11.12,11.12,11.06,11.09,3.300018,11.05,-0.009180069,0.0,0.0,2.0,3.0,1428.0,85.0,0.0,2.279999,1.0,14.1,18.0,0.0
138.0,63146.7,52.596213600000006,-1.6089334000000002,11.448,194.172,67.9,-0.13,0.1,0.0,10.89,11.50999,10.88,11.13,4.0,10.73,-0.01938009,0.09995985,0.0,2.0,3.0,1323.0,85.0,0.0,2.98999,1.0,14.2,18.0,0.0
138.0,63146.8,52.5962106,-1.6089343,11.61,192.852,67.97,-0.14,0.1,0.0,10.86,11.079989999999999,10.88,11.25999,5.600006,11.34,-0.04997993,0.10913989999999998,0.0,2.0,3.0,1226.0,85.0,0.0,3.4700010000000003,1.0,14.1,18.0,0.0
137.0,63146.9,52.59620759999999,-1.6089353,11.545,193.817,67.97,-0.18,0.1,0.0,10.92,11.38,10.86,11.3,5.399994,11.21,-0.04997993,0.12954000000000002,0.0,2.0,3.0,1113.0,85.0,0.0,3.7099910000000005,1.0,14.1,18.0,0.0
137.0,63147.0,52.5962047,-1.6089355,11.052,189.435,68.11,-0.12,0.1,0.0,10.85,11.17,10.71,11.47,6.200012,11.14,-0.05915999,0.12954000000000002,0.0,2.0,3.0,1069.0,85.0,0.0,3.7099910000000005,1.0,14.2,18.0,0.0
135.0,63147.1,52.5962016,-1.6089359,11.57,186.87099999999998,68.23,-0.08,0.1,0.0,10.649989999999999,11.38,10.6,11.47,7.200011999999999,11.07,-0.05915999,0.08976007,0.0,2.0,3.0,1030.0,85.0,0.0,3.7099910000000005,1.0,14.2,18.0,0.0
135.0,63147.2,52.5961989,-1.6089361999999998,10.613,185.873,68.34,-0.04,0.1,0.0,10.6,11.25,10.63,11.2,6.700011999999999,10.88,-0.03978014,0.0,0.0,2.0,3.0,1065.0,85.0,0.0,2.98999,1.0,14.2,18.0,0.0
136.0,63147.3,52.5961961,-1.6089364,10.458,185.825,68.36,-0.08,0.1,0.0,10.53,11.1,10.62,11.68,6.800018,10.82,-0.02958012,0.01937985,0.0,2.0,3.0,1140.0,85.0,0.0,3.940002,1.0,14.1,18.0,0.0
136.0,63147.4,52.5961932,-1.6089365,10.692,184.747,68.46,-0.06,0.1,0.0,10.5,11.02,10.329989999999999,10.85,7.700011999999999,11.05,0.0,-0.01938009,0.0,2.0,3.0,1151.0,85.0,0.0,3.940002,1.0,14.1,18.0,0.0
135.0,63147.5,52.5961907,-1.6089372,9.9,189.237,68.44,-0.13,0.1,0.0,10.56,11.38,10.66,11.079989999999999,6.399994,10.85,0.0,0.05915999,0.0,2.0,3.0,1116.0,85.0,0.0,5.609985,1.0,14.2,18.0,0.0
135.0,63147.6,52.5961876,-1.6089371,11.350999999999999,184.174,68.5,-0.12,0.1,0.0,10.49,11.28,10.149989999999999,10.82,7.0,10.83,-0.01938009,0.16014,0.0,2.0,3.0,1089.0,85.0,0.0,6.320007,1.0,14.1,18.0,0.0
135.0,63147.7,52.5961846,-1.6089375,11.369000000000002,185.296,68.55,-0.13,0.1,0.0,10.36,11.02,10.329989999999999,11.06,8.0,10.7,-0.02958012,0.11933989999999998,0.0,2.0,3.0,1070.0,85.0,0.0,6.320007,1.0,14.2,18.0,0.0
135.0,63147.8,52.5961818,-1.6089372,10.767999999999999,182.315,68.6,-0.14,0.1,0.0,10.25999,10.87,10.42,10.649989999999999,7.600006,10.57,-0.04997993,0.06936002,0.0,2.0,3.0,1062.0,85.0,0.0,7.029999,1.0,14.2,18.0,0.0
136.0,63147.9,52.596178900000005,-1.6089371,10.915,181.75900000000001,68.64,-0.16,0.1,0.0,10.14,10.579989999999999,10.32,10.91,8.100006,10.44,-0.08976007,0.04997993,0.0,2.0,3.0,1060.0,85.0,0.0,11.78,1.0,14.1,18.0,0.0
136.0,63148.0,52.596176,-1.608937,11.11,180.669,68.72,-0.14,0.1,0.0,9.519997,10.43,9.909996000000001,10.579989999999999,7.600006,10.06,-0.16014,0.08976007,0.0,2.0,3.0,1064.0,85.0,0.0,17.00998,1.0,14.1,18.0,0.0
137.0,63148.1,52.5961732,-1.6089368,10.595,179.563,68.85,-0.09,0.1,0.0,9.470001,10.04,9.290001,9.93,8.600006,9.809999000000001,-0.2601001,0.09995985,0.0,2.0,3.0,1064.0,85.0,0.0,20.57001,1.0,14.1,18.0,0.0
137.0,63148.2,52.5961706,-1.6089365,10.112,179.78799999999998,68.91,-0.14,0.1,0.0,8.799995,9.389999000000001,8.489998,9.290001,8.0,9.349999,-0.29988000000000004,0.02957988,0.0,2.0,3.0,1062.0,85.0,0.0,20.57001,1.0,14.1,18.0,0.0
137.0,63148.3,52.5961682,-1.608936,8.755,177.71900000000002,69.04,-0.09,0.1,0.0,8.239998,8.989998,8.079994000000001,8.669998,8.0,8.71,-0.26928,-0.03978014,0.0,2.0,3.0,1064.0,85.0,0.0,11.53998,1.0,14.2,18.0,0.0
137.0,63148.4,52.5961661,-1.6089359,7.97,180.287,69.14,-0.09,0.1,0.0,7.860001,8.589996000000001,7.82,8.199997,7.399994,8.24,-0.17952010000000002,0.0,0.0,2.0,3.0,1066.0,85.0,0.0,6.559997999999999,1.0,14.1,18.0,0.0
137.0,63148.5,52.5961638,-1.6089358,8.251,181.25599999999997,69.24,-0.09,0.1,0.0,7.649994,8.269997,7.629997,8.059998,7.0,8.01,-0.10913989999999998,0.08976007,0.0,1.0,3.0,1064.0,85.0,0.0,4.889983999999999,1.0,14.1,18.0,0.0
137.0,63148.6,52.5961617,-1.6089355,8.232999999999999,179.044,69.3,-0.11,0.1,0.0,7.489998,8.18,7.470001,8.199997,7.600006,7.83,-0.08976007,0.10913989999999998,0.0,1.0,3.0,1091.0,85.0,0.0,8.459991,1.0,14.1,18.0,0.0
137.0,63148.7,52.5961597,-1.6089349,7.571000000000001,176.054,69.4,-0.09,0.1,0.0,7.389999,7.949997,7.32,8.079994000000001,6.899994,7.74,-0.08976007,0.03977990000000001,0.0,1.0,3.0,1109.0,85.0,0.0,11.53998,1.0,14.2,18.0,0.0
137.0,63148.8,52.5961576,-1.6089345,8.003,175.859,69.46,-0.11,0.1,0.0,7.220001,7.9099960000000005,7.18,7.839996000000001,6.899994,7.58,-0.09996009,0.03977990000000001,0.0,1.0,3.0,1137.0,85.0,0.0,11.53998,1.0,14.1,18.0,0.0
137.0,63148.9,52.596155599999996,-1.6089339,7.747000000000001,174.27700000000002,69.53,-0.12,0.1,0.0,7.119994999999999,7.699997,6.919998,7.610001,7.100006,7.51,-0.09996009,0.02957988,0.0,1.0,3.0,1156.0,85.0,0.0,9.880005,1.0,14.1,18.0,0.0
137.0,63149.0,52.5961539,-1.6089333,6.876,173.84099999999998,69.58,-0.15,0.1,0.0,6.860001,7.559997999999999,6.829994,7.290000999999999,6.600006,7.27,-0.10913989999999998,0.04997993,0.0,1.0,3.0,1106.0,85.0,0.0,6.789978,1.0,14.1,18.0,0.0
137.0,63149.1,52.596152,-1.6089327,7.2829999999999995,172.81099999999998,69.65,-0.16,0.1,0.0,6.689995,7.229996000000001,6.860001,7.629997,6.0,7.03,-0.09996009,0.10913989999999998,0.0,1.0,3.0,1084.0,85.0,0.0,6.079987,1.0,14.1,18.0,0.0
137.0,63149.2,52.59615,-1.6089319000000002,7.193,170.095,69.76,-0.12,0.1,0.0,6.739998,7.349997999999999,6.579994,7.119994999999999,6.399994,7.04,-0.08976007,0.06936002,0.0,1.0,3.0,1075.0,85.0,0.0,5.369994999999999,1.0,14.1,18.0,0.0
137.0,63149.3,52.5961482,-1.608931,6.966,168.49599999999998,69.83,-0.14,0.1,0.0,6.579994,6.849997999999999,6.639999,7.079994,5.800018,6.87,-0.07956004,0.01937985,0.0,1.0,3.0,1082.0,85.0,0.0,6.320007,1.0,14.0,18.0,0.0
137.0,63149.4,52.596146399999995,-1.6089301999999999,6.894,168.73,69.92,-0.12,0.1,0.0,6.399994,6.879997,6.220001,7.040000999999999,6.200012,6.76,-0.09996009,0.0,0.0,1.0,3.0,1086.0,85.0,0.0,11.31,1.0,14.2,18.0,0.0
137.0,63149.5,52.5961446,-1.6089294,6.858,168.425,70.0,-0.12,0.1,0.0,6.1100010000000005,6.720001,6.119994999999999,6.809997999999999,6.5,6.45,-0.14994000000000002,0.0,0.0,1.0,3.0,1078.0,85.0,0.0,13.67999,1.0,14.1,18.0,0.0
137.0,63149.6,52.5961429,-1.6089288999999998,6.358,170.169,70.05,-0.14,0.1,0.0,5.729996,6.279999,5.75,6.290001,5.300018,6.11,-0.17952010000000002,0.009180069,0.0,1.0,3.0,1059.0,85.0,0.0,16.53,1.0,14.1,18.0,0.0
137.0,63149.7,52.5961415,-1.608928,5.827999999999999,166.55599999999998,70.13,-0.13,0.1,0.0,5.159996,5.729996,5.220001,5.699997,5.200012,5.62,-0.2193,0.03977990000000001,0.0,1.0,3.0,1032.0,85.0,0.0,16.28998,1.0,14.1,18.0,0.0
137.0,63149.8,52.59614009999999,-1.6089273999999998,5.058,166.89,70.2,-0.13,0.1,0.0,4.75,5.149994,4.659996,5.099998,4.899994,5.11,-0.24990010000000001,-0.009180069,0.0,1.0,3.0,1024.0,85.0,0.0,15.579989999999999,1.0,14.1,18.0,0.0
137.0,63149.9,52.5961389,-1.6089267999999999,4.648,168.05,70.29,-0.1,0.1,0.0,4.1699980000000005,4.629997,4.18,4.540001,3.8999940000000004,4.58,-0.2295001,-0.02958012,0.0,1.0,3.0,1017.0,85.0,0.0,9.880005,1.0,14.1,18.0,0.0
137.0,63150.0,52.5961377,-1.6089262,4.284,166.665,70.37,-0.09,0.1,0.0,3.82,4.18,3.790001,4.079994,3.800018,4.12,-0.18972020000000003,-0.01938009,0.0,1.0,3.0,1016.0,85.0,0.0,7.5099789999999995,1.0,14.2,18.0,0.0
137.0,63150.1,52.5961368,-1.6089255999999998,3.55,166.048,70.44,-0.1,0.1,0.0,3.5499949999999996,3.889999,3.5299989999999997,3.7599949999999995,3.3999940000000004,3.79,-0.14994000000000002,0.0,0.0,1.0,3.0,1004.0,85.0,0.0,5.130005000000001,1.0,14.1,18.0,0.0
137.0,63150.2,52.596135600000004,-1.6089254,3.949,173.403,70.52,-0.09,0.1,0.0,3.4399949999999997,3.729996,3.369995,3.5899959999999997,3.0,3.62,-0.09996009,0.009180069,0.0,1.0,3.0,985.0,85.0,0.0,2.98999,1.0,14.1,18.0,0.0
137.0,63150.3,52.5961349,-1.6089247,2.887,169.11700000000002,70.59,-0.08,0.1,0.0,3.4199980000000005,3.7200010000000003,3.329994,3.559998,3.0,3.55,-0.05915999,0.009180069,0.0,1.0,3.0,976.0,85.0,0.0,1.329987,1.0,14.1,18.0,0.0
137.0,63150.4,52.596133900000005,-1.6089242000000001,3.514,168.52700000000002,70.68,-0.07,0.1,0.0,3.479996,3.75,3.3999940000000004,3.629997,3.0,3.57,-0.02958012,0.009180069,0.0,1.0,3.0,979.0,85.0,0.0,1.089996,1.0,14.1,18.0,0.0
137.0,63150.5,52.596133099999996,-1.6089238,3.0460000000000003,168.02,70.74,-0.09,0.1,0.0,3.579994,3.8499980000000003,3.519997,3.729996,3.0,3.7,-0.009180069,0.01937985,0.0,1.0,3.0,987.0,85.0,0.0,0.8599853999999999,1.0,14.1,18.0,0.0
137.0,63150.6,52.5961321,-1.6089232,3.503,166.227,70.83,-0.06,0.1,0.0,3.709999,4.0,3.610001,3.9399949999999997,3.300018,3.81,0.0,0.01937985,0.0,1.0,3.0,1000.0,85.0,0.0,1.089996,1.0,14.2,18.0,0.0
137.0,63150.7,52.596131,-1.6089227000000001,3.8989999999999996,166.02599999999998,70.9,-0.07,0.1,0.0,3.8499980000000003,4.159996,3.790001,4.099998,3.5,3.97,0.0,0.009180069,0.0,1.0,3.0,999.0,85.0,0.0,1.089996,1.0,14.2,18.0,0.0
137.0,63150.8,52.59613,-1.608922,3.715,165.54,70.98,-0.07,0.1,0.0,4.019997,4.369994999999999,3.959999,4.290001,3.800018,4.11,0.0,0.009180069,0.0,1.0,3.0,1000.0,85.0,0.0,1.329987,1.0,14.1,18.0,0.0
137.0,63150.9,52.5961288,-1.6089213,4.133,164.928,71.04,-0.1,0.1,0.0,4.1399989999999995,4.540001,4.129997,4.439995,3.8999940000000004,4.28,0.0,0.009180069,0.0,1.0,3.0,991.0,85.0,0.0,2.759979,1.0,14.0,18.0,0.0
137.0,63151.0,52.5961278,-1.6089205,4.086,162.444,71.12,-0.09,0.1,0.0,4.269997,4.629997,4.299995,4.619994999999999,3.800018,4.42,0.0,0.009180069,0.0,1.0,3.0,977.0,85.0,0.0,4.660004,1.0,14.2,18.0,0.0
137.0,63151.1,52.5961267,-1.6089198,4.064,163.31,71.19,-0.08,0.1,0.0,4.3600010000000005,4.739998,4.3899989999999995,4.729996,4.0,4.52,0.0,0.009180069,0.0,1.0,3.0,982.0,85.0,0.0,5.839996,1.0,14.1,18.0,0.0
137.0,63151.2,52.5961254,-1.6089191,4.593999999999999,163.214,71.25,-0.09,0.1,0.0,4.399994,4.82,4.409996,4.759995,4.100006,4.61,-0.009180069,0.0,0.0,1.0,3.0,973.0,85.0,0.0,6.320007,1.0,14.1,18.0,0.0
137.0,63151.3,52.5961243,-1.6089183,4.399,163.42,71.33,-0.07,0.1,0.0,4.3600010000000005,4.699997,4.409996,4.540001,3.5,4.58,-0.01938009,0.0,0.0,1.0,3.0,960.0,85.0,0.0,9.410003999999999,1.0,14.1,18.0,0.0
137.0,63151.4,52.5961233,-1.6089176000000003,3.992,161.166,71.37,-0.11,0.1,0.0,4.0,4.25,4.149994,4.290001,3.300018,4.3,-0.07956004,0.01937985,0.0,1.0,3.0,950.0,85.0,0.0,16.76999,1.0,14.2,18.0,0.0
137.0,63151.5,52.5961221,-1.6089169,4.604,161.56,71.45,-0.07,0.1,0.0,3.5299989999999997,3.769997,3.639999,3.809998,3.100006,3.85,-0.1693201,-0.009180069,0.0,1.0,3.0,944.0,85.0,0.0,19.85999,1.0,14.1,18.0,0.0
137.0,63151.6,52.59612130000001,-1.6089162,3.272,159.907,71.52,-0.07,0.1,0.0,2.949997,3.169998,2.989998,3.169998,2.399994,3.23,-0.21011999999999997,-0.02958012,0.0,1.0,3.0,950.0,85.0,0.0,13.67999,1.0,14.1,18.0,0.0
137.0,63151.7,52.5961204,-1.6089157,3.1180000000000003,164.924,71.59,-0.08,0.1,0.0,2.5599979999999998,2.759995,2.4599990000000003,2.610001,2.300018,2.76,-0.1693201,-0.02958012,0.0,1.0,3.0,947.0,85.0,0.0,5.839996,1.0,14.1,18.0,0.0
137.0,63151.8,52.5961199,-1.6089151000000002,1.94,161.525,71.67,-0.05,0.1,0.0,2.299995,2.489998,2.199997,2.299995,1.8000180000000001,2.45,-0.06936002,-0.01938009,0.0,1.0,3.0,942.0,85.0,0.0,1.570007,1.0,14.1,18.0,0.0
137.0,63151.9,52.5961192,-1.6089147,2.2319999999999998,164.373,71.72,-0.08,0.1,0.0,2.2099990000000003,2.360001,2.169998,2.220001,1.600006,2.31,-0.01938009,0.0,0.0,1.0,3.0,938.0,85.0,0.0,0.1399841,1.0,14.2,18.0,0.0
137.0,63152.0,52.5961186,-1.6089142,2.347,162.266,71.81,-0.04,0.1,0.0,2.199997,2.360001,2.169998,2.25,1.8000180000000001,2.28,0.0,0.0,0.0,1.0,3.0,922.0,85.0,0.0,0.38000490000000003,1.0,14.2,18.0,0.0
137.0,63152.1,52.596118000000004,-1.6089136999999998,2.156,160.05,71.88,-0.05,0.1,0.0,2.25,2.43,2.239998,2.349998,2.100006,2.31,0.009180069,-0.009180069,0.0,1.0,3.0,927.0,85.0,0.0,0.6199951,1.0,14.2,18.0,0.0
137.0,63152.2,52.596117299999996,-1.6089133,2.358,162.216,71.94,-0.05,0.1,0.0,2.349998,2.529999,2.360001,2.449997,2.100006,2.4,0.009180069,-0.009180069,0.0,1.0,3.0,923.0,85.0,0.0,0.8599853999999999,1.0,14.1,18.0,0.0
137.0,63152.3,52.5961167,-1.6089128,2.398,157.763,72.0,-0.05,0.1,0.0,2.489998,2.659996,2.439995,2.549995,1.8000180000000001,2.54,0.01937985,0.0,0.0,1.0,3.0,934.0,85.0,0.0,1.089996,1.0,14.1,18.0,0.0
137.0,63152.4,52.5961161,-1.6089121999999998,2.146,155.599,72.08,-0.04,0.1,0.0,2.57,2.739998,2.610001,2.669998,2.100006,2.63,0.01937985,0.0,0.0,1.0,3.0,954.0,85.0,0.0,1.570007,1.0,14.1,18.0,0.0
137.0,63152.5,52.5961154,-1.6089115999999999,2.804,156.08700000000002,72.15,-0.04,0.1,0.0,2.720001,2.860001,2.82,2.82,1.600006,2.75,0.02957988,0.0,0.0,1.0,3.0,967.0,85.0,0.0,2.039978,1.0,14.2,18.0,0.0
137.0,63152.6,52.5961147,-1.6089109000000001,2.5669999999999997,154.069,72.22,-0.04,0.1,0.0,2.860001,3.07,2.82,2.979996,2.399994,2.9,0.01937985,0.0,0.0,1.0,3.0,973.0,85.0,0.0,2.759979,1.0,14.1,18.0,0.0
137.0,63152.7,52.596113800000005,-1.6089103000000002,3.089,157.227,72.29,-0.04,0.1,0.0,2.889999,3.119995,2.720001,3.0799939999999997,2.800018,3.0,0.01937985,-0.02958012,0.0,1.0,3.0,967.0,85.0,0.0,4.419983,1.0,14.1,18.0,0.0
137.0,63152.8,52.596113200000005,-1.6089095,2.6319999999999997,155.381,72.36,-0.03,0.1,0.0,2.759995,3.029999,2.75,3.099998,2.800018,2.93,0.0,-0.06936002,0.0,1.0,3.0,963.0,85.0,0.0,6.079987,1.0,14.1,18.0,0.0
137.0,63152.9,52.5961124,-1.6089090000000001,3.071,159.455,72.42,-0.02,0.1,0.0,2.649994,2.879997,2.759995,2.9599990000000003,2.399994,2.81,-0.01938009,-0.02958012,0.0,1.0,3.0,962.0,85.0,0.0,6.559997999999999,1.0,14.1,18.0,0.0
137.0,63153.0,52.5961115,-1.6089086,3.1460000000000004,163.958,72.49,-0.02,0.1,0.0,2.5400009999999997,2.7900009999999997,2.649994,2.8399959999999997,2.600006,2.68,-0.03978014,0.0,0.0,1.0,3.0,948.0,85.0,0.0,6.789978,1.0,14.1,18.0,0.0
